Character,Radical,CharFreq,Radicals,ChatGPT_Token_IDs
隅,阝,1.2593,"['邑', '阜', '阝']","[49694, 227]"
讴,讠,0.321,"['讠', '言']","[164, 106, 112]"
轱,车,0.3901,"['车', '車']","[164, 121, 109]"
囡,囗,3.2049,"['囗', '口']","[32368, 94]"
辜,辛,18.9185,['辛'],"[164, 122, 250]"
茵,艹,3.1457,['艹'],"[164, 234, 113]"
徐,彳,29.4519,['彳'],"[36181, 238]"
匣,匚,1.521,['匚'],"[44293, 96]"
凹,凵,5.5753,['凵'],"[49035, 117]"
盹,目,2.3506,['目'],"[33566, 117]"
藻,艹,2.9877,['艹'],"[164, 245, 119]"
锂,钅,0.7358,"['钅', '金']","[165, 242, 224]"
筵,⺮,0.5679,"['⺮', '竹']","[163, 255, 113]"
泱,氵,0.5778,"['氺', '水', '氵']","[37345, 109]"
獭,犭,0.963,"['犬', '犭']","[163, 235, 255]"
皋,白,0.6173,['白'],"[19021, 233]"
汰,氵,18.6568,"['氺', '水', '氵']","[162, 109, 108]"
溅,氵,4.2469,"['氺', '水', '氵']","[162, 118, 227]"
刘,刂,160.1086,"['刂', '刀']","[26344, 246]"
彤,彡,4.3506,['彡'],"[37605, 97]"
撺,扌,0.1037,"['扌', '手']","[162, 240, 118]"
惑,心,59.4765,"['心', '忄']","[46349, 239]"
讣,讠,0.558,"['讠', '言']","[164, 106, 96]"
薇,艹,19.2346,['艹'],"[164, 244, 229]"
睫,目,11.5012,['目'],"[163, 251, 104]"
钾,钅,2.1877,"['钅', '金']","[165, 240, 122]"
缸,缶,10.4395,['缶'],"[163, 120, 116]"
嗔,口,1.4815,"['囗', '口']","[161, 245, 242]"
朕,月,3.0074,['月'],"[17312, 243]"
鹧,鸟,0.2716,"['鳥', '鸟']","[165, 117, 100]"
坩,土,0.079,['土'],"[161, 251, 102]"
泌,氵,8.163,"['氺', '水', '氵']","[37345, 234]"
匕,匕,1.3037,['匕'],"[44293, 243]"
鲲,鱼,0.1778,"['鱼', '魚']","[165, 110, 110]"
谁,讠,846.0148,"['讠', '言']","[164, 108, 223]"
谀,讠,0.8296,"['讠', '言']","[164, 108, 222]"
脯,月,2.2272,['月'],"[164, 226, 107]"
盅,皿,1.6296,['皿'],"[33566, 227]"
溢,氵,26.1481,"['氺', '水', '氵']","[162, 118, 95]"
偌,亻,1.5753,"['人', '亻']","[161, 223, 234]"
菸,艹,0.3309,['艹'],"[164, 237, 116]"
喵,口,21.7284,"['囗', '口']","[161, 244, 113]"
膈,月,0.4395,['月'],"[164, 228, 230]"
馍,饣,2.6025,"['飠', '饣', '食']","[165, 99, 235]"
币,巾,126.1531,['巾'],"[30585, 223]"
膘,月,1.3926,['月'],"[164, 228, 246]"
燻,火,0.0938,"['火', '灬']","[163, 229, 119]"
晾,日,5.2296,['日'],"[162, 247, 122]"
莨,艹,0.1086,['艹'],"[164, 236, 101]"
螃,虫,7.121,['虫'],"[164, 252, 225]"
惰,忄,9.1704,"['心', '忄']","[46349, 108]"
跺,足,1.4519,['足'],"[164, 115, 118]"
褴,衤,0.1926,"['衣', '衤']","[164, 97, 112]"
驿,马,1.9012,"['馬', '马']","[165, 102, 123]"
祗,礻,0.3753,"['礻', '示']","[163, 98, 245]"
踱,足,0.5037,['足'],"[164, 116, 109]"
嬗,女,0.2272,['女'],"[161, 105, 245]"
羯,羊,60.9432,['羊'],"[163, 122, 107]"
泠,氵,0.3704,"['氺', '水', '氵']","[37345, 254]"
钵,钅,2.0395,"['钅', '金']","[165, 240, 113]"
俺,亻,55.8123,"['人', '亻']","[46479, 118]"
碾,石,3.2049,['石'],"[163, 95, 122]"
胥,月,0.8691,['月'],"[47797, 98]"
桅,木,0.4148,['木'],"[162, 94, 227]"
馅,饣,16.1679,"['飠', '饣', '食']","[165, 99, 227]"
逊,辶,22.4494,['辶'],"[34460, 232]"
氮,气,1.0815,['气'],"[36365, 106]"
匍,勹,0.558,['勹'],"[44293, 235]"
咻,口,2.2173,"['囗', '口']","[161, 240, 119]"
韩,韦,199.4519,"['韋', '韦']","[165, 253, 102]"
忸,忄,0.0889,"['心', '忄']","[33232, 116]"
汝,氵,2.6864,"['氺', '水', '氵']","[162, 109, 251]"
誊,言,0.0889,"['讠', '言']","[45739, 232]"
雹,雨,1.4123,['雨'],"[37239, 117]"
掐,扌,23.7432,"['扌', '手']","[162, 236, 238]"
嘻,口,65.7778,"['囗', '口']","[161, 246, 119]"
盂,皿,0.3062,['皿'],"[33566, 224]"
娣,女,0.6074,['女'],"[161, 101, 96]"
泔,氵,0.2074,"['氺', '水', '氵']","[37345, 242]"
埠,土,1.5901,['土'],"[161, 253, 254]"
楠,木,5.6543,['木'],"[162, 98, 254]"
恨,忄,115.5457,"['心', '忄']","[162, 223, 101]"
壬,士,4.3852,['士'],"[18004, 105]"
讼,讠,4.8691,"['讠', '言']","[164, 106, 120]"
窿,穴,1.5704,['穴'],"[163, 103, 123]"
圭,土,4.9926,['土'],"[28839, 255]"
祢,礻,2.163,"['礻', '示']","[163, 98, 95]"
埔,土,3.7432,['土'],"[161, 253, 242]"
趴,足,25.8123,['足'],"[164, 114, 112]"
岑,山,0.8988,['山'],"[161, 110, 239]"
骷,骨,3.0765,['骨'],"[165, 103, 115]"
疹,疒,5.5309,['疒'],"[163, 244, 117]"
昙,日,1.3877,['日'],"[23626, 247]"
孛,子,0.3654,['子'],"[27764, 249]"
檀,木,1.9506,['木'],"[162, 103, 222]"
闵,门,2.3901,"['門', '门']","[29785, 113]"
曰,曰,16.8691,['曰'],"[162, 249, 108]"
廊,广,13.758,['广'],"[161, 119, 232]"
浊,氵,3.1852,"['氺', '水', '氵']","[38184, 232]"
芮,艹,1.9358,['艹'],"[164, 232, 106]"
鹤,鸟,11.4765,"['鳥', '鸟']","[165, 117, 97]"
鏖,金,0.4642,"['钅', '金']","[165, 237, 244]"
喳,口,2.5037,"['囗', '口']","[161, 244, 111]"
柒,木,1.2889,['木'],"[162, 253, 240]"
井,二,25.9654,['二'],"[12859, 243]"
忏,忄,7.5654,"['心', '忄']","[33232, 237]"
珉,王,3.116,"['王', '玉']","[163, 237, 231]"
冈,冂,6.484,['冂'],"[37863, 230]"
栀,木,0.3506,['木'],"[43718, 222]"
匡,匚,1.7235,['匚'],"[44293, 94]"
绪,纟,83.8123,"['糸', '纟']","[163, 119, 103]"
瓣,瓜,18.4247,['瓜'],"[163, 241, 96]"
鸸,鸟,0.0395,"['鳥', '鸟']","[165, 116, 116]"
芫,艹,0.2222,['艹'],"[164, 232, 104]"
桀,木,0.6025,['木'],"[162, 94, 222]"
槃,木,0.9481,['木'],"[162, 100, 225]"
茜,艹,12.963,['艹'],"[164, 234, 250]"
钒,钅,0.0988,"['钅', '金']","[165, 240, 240]"
筏,⺮,0.5728,"['⺮', '竹']","[163, 255, 237]"
蹂,足,1.7679,['足'],"[164, 117, 224]"
镌,钅,0.4148,"['钅', '金']","[165, 243, 234]"
甸,田,4.8099,['田'],"[18796, 116]"
磋,石,17.6691,['石'],"[163, 96, 233]"
崖,山,49.7827,['山'],"[161, 112, 244]"
俑,亻,2.0247,"['人', '亻']","[46479, 239]"
碱,石,5.7679,['石'],"[163, 95, 109]"
唧,口,6.7901,"['囗', '口']","[161, 242, 100]"
鸢,鸟,0.5827,"['鳥', '鸟']","[165, 116, 95]"
傅,亻,30.7259,"['人', '亻']","[43636, 227]"
俩,亻,109.8617,"['人', '亻']","[46479, 102]"
屎,尸,62.4988,['尸'],"[161, 109, 236]"
遛,辶,5.1951,['辶'],"[34402, 249]"
眺,目,2.1185,['目'],"[40367, 118]"
唔,口,239.4519,"['囗', '口']","[161, 242, 242]"
啰,口,8.3654,"['囗', '口']","[161, 243, 108]"
慵,忄,2.9284,"['心', '忄']","[162, 227, 113]"
誉,言,29.3284,"['讠', '言']","[45739, 231]"
砰,石,3.3877,['石'],"[163, 254, 108]"
锌,钅,2.0296,"['钅', '金']","[165, 242, 234]"
鲫,鱼,1.7481,"['鱼', '魚']","[165, 110, 104]"
殆,歹,1.7432,['歹'],"[162, 106, 228]"
潍,氵,1.6444,"['氺', '水', '氵']","[162, 121, 235]"
氪,气,1.4815,['气'],"[36365, 103]"
镁,钅,2.3605,"['钅', '金']","[165, 243, 223]"
悸,忄,3.0272,"['心', '忄']","[162, 224, 116]"
哒,口,13.6049,"['囗', '口']","[161, 241, 240]"
郴,阝,1.1753,"['邑', '阜', '阝']","[32849, 112]"
屌,尸,6.1679,['尸'],"[161, 109, 234]"
鲈,鱼,1.0123,"['鱼', '魚']","[165, 110, 230]"
漓,氵,6.1926,"['氺', '水', '氵']","[162, 120, 241]"
鳕,鱼,0.9531,"['鱼', '魚']","[165, 111, 243]"
仨,亻,5.0963,"['人', '亻']","[20015, 101]"
鲶,鱼,0.6321,"['鱼', '魚']","[165, 110, 114]"
泵,石,1.6444,['石'],"[37345, 113]"
茬,艹,4.8296,['艹'],"[164, 234, 105]"
榕,木,1.8173,['木'],"[162, 99, 243]"
噻,口,4.6864,"['囗', '口']","[161, 247, 119]"
戛,戈,0.9333,['戈'],"[22755, 249]"
钚,钅,0.5136,"['钅', '金']","[165, 240, 248]"
轶,车,3.2988,"['车', '車']","[164, 121, 114]"
蝈,虫,0.5877,['虫'],"[164, 251, 230]"
摞,扌,4.1136,"['扌', '手']","[162, 239, 252]"
嚯,口,1.5704,"['囗', '口']","[161, 248, 107]"
鳟,鱼,0.4543,"['鱼', '魚']","[165, 111, 253]"
镍,钅,0.4543,"['钅', '金']","[165, 243, 235]"
铬,钅,0.4296,"['钅', '金']","[165, 241, 105]"
菏,艹,0.563,['艹'],"[164, 237, 237]"
酯,酉,0.8938,['酉'],"[165, 227, 107]"
麂,鹿,0.4247,['鹿'],"[165, 118, 224]"
嫔,女,0.9926,['女'],"[161, 104, 242]"
唛,口,0.6222,"['囗', '口']","[161, 242, 249]"
暹,日,1.042,['日'],"[162, 248, 117]"
旮,日,0.4049,['日'],"[33768, 106]"
铀,钅,0.3951,"['钅', '金']","[165, 241, 222]"
桉,木,0.4296,['木'],"[162, 94, 231]"
颞,页,0.316,"['頁', '页']","[165, 95, 252]"
鳝,鱼,1.2049,"['鱼', '魚']","[165, 111, 251]"
榆,木,1.7284,['木'],"[162, 99, 228]"
怦,忄,1.5654,"['心', '忄']","[45250, 99]"
噙,口,0.2864,"['囗', '口']","[161, 247, 247]"
佚,人,0.2667,"['人', '亻']","[19526, 248]"
晙,日,0.2173,['日'],"[162, 247, 247]"
铉,钅,1.279,"['钅', '金']","[165, 241, 231]"
飨,食,0.3012,"['飠', '饣', '食']","[45617, 101]"
肏,肉,0.5383,['肉'],"[164, 224, 237]"
蔫,艹,0.9383,['艹'],"[164, 242, 104]"
鲱,鱼,0.2321,"['鱼', '魚']","[165, 110, 109]"
屄,尸,0.4296,['尸'],"[161, 109, 226]"
镭,钅,0.9728,"['钅', '金']","[165, 243, 255]"
丐,一,7.4074,['一'],"[10310, 238]"
汨,氵,0.3951,"['氺', '水', '氵']","[162, 109, 101]"
吔,口,0.3951,"['囗', '口']","[28938, 242]"
尻,尸,0.2716,['尸'],"[22887, 119]"
饽,饣,0.484,"['飠', '饣', '食']","[165, 98, 121]"
钴,钅,0.2074,"['钅', '金']","[165, 240, 112]"
挎,扌,3.1012,"['扌', '手']","[162, 234, 236]"
撷,扌,0.3309,"['扌', '手']","[162, 240, 115]"
嘁,口,0.242,"['囗', '口']","[161, 246, 223]"
犟,牛,0.5679,"['牜', '牛']","[163, 232, 253]"
咲,口,0.4889,"['囗', '口']","[161, 240, 110]"
鲮,鱼,0.1531,"['鱼', '魚']","[165, 110, 106]"
呔,口,0.3654,"['囗', '口']","[37772, 242]"
呒,口,1.0519,"['囗', '口']","[37772, 240]"
鄂,阝,2.0395,"['邑', '阜', '阝']","[165, 226, 224]"
砣,石,0.8691,['石'],"[163, 254, 96]"
楸,木,0.1827,['木'],"[162, 98, 116]"
啫,口,2.0049,"['囗', '口']","[161, 243, 104]"
鲥,鱼,0.1086,"['鱼', '魚']","[165, 110, 98]"
揾,扌,1.7185,"['扌', '手']","[162, 237, 122]"
岘,山,4.3506,['山'],"[161, 110, 246]"
镐,钅,12.084,"['钅', '金']","[165, 243, 238]"
蚝,虫,4.1728,['虫'],"[164, 248, 251]"
卅,十,0.8247,['十'],"[39355, 227]"
尕,小,0.6469,['小'],"[22887, 243]"
锶,钅,0.1481,"['钅', '金']","[165, 242, 114]"
呲,口,2.0247,"['囗', '口']","[37772, 110]"
嘚,口,2.4148,"['囗', '口']","[161, 246, 248]"
捋,扌,0.479,"['扌', '手']","[162, 235, 233]"
蛐,虫,0.1481,['虫'],"[164, 249, 238]"
怔,忄,0.7457,"['心', '忄']","[45250, 242]"
鬃,髟,0.316,['髟'],"[165, 105, 225]"
啐,口,0.237,"['囗', '口']","[161, 243, 238]"
噌,口,0.6568,"['囗', '口']","[161, 247, 234]"
铪,钅,0.1778,"['钅', '金']","[165, 241, 103]"
冧,冖,0.7012,['冖'],"[37863, 100]"
唰,口,0.7951,"['囗', '口']","[161, 242, 108]"
硒,石,0.8346,['石'],"[163, 94, 240]"
簧,⺮,1.9111,"['⺮', '竹']","[163, 108, 100]"
萘,艹,0.1185,['艹'],"[164, 238, 246]"
氽,水,0.5333,"['氺', '水', '氵']","[36365, 121]"
镉,钅,0.7506,"['钅', '金']","[165, 243, 231]"
嘬,口,0.3111,"['囗', '口']","[161, 246, 105]"
氙,气,0.1778,['气'],"[36365, 247]"
鲇,鱼,0.0988,"['鱼', '魚']","[165, 110, 229]"
钯,钅,0.1185,"['钅', '金']","[165, 240, 107]"
鳃,鱼,0.4346,"['鱼', '魚']","[165, 111, 225]"
氹,水,0.8099,"['氺', '水', '氵']","[36365, 117]"
癸,癶,0.316,['癶'],"[163, 247, 116]"
硌,石,0.2469,['石'],"[163, 94, 234]"
氚,气,0.0642,['气'],"[36365, 248]"
桖,木,0.0593,['木'],"[162, 94, 244]"
噔,口,1.2494,"['囗', '口']","[161, 247, 242]"
榎,木,0.0691,['木'],"[162, 99, 236]"
堑,土,0.8247,['土'],"[161, 254, 239]"
沭,氵,0.2272,"['氺', '水', '氵']","[162, 110, 255]"
锰,钅,0.316,"['钅', '金']","[165, 242, 108]"
鸫,鸟,0.0741,"['鳥', '鸟']","[165, 116, 104]"
冚,冖,0.3802,['冖'],"[37863, 248]"
铥,钅,0.1432,"['钅', '金']","[165, 241, 98]"
爰,爪,0.4247,['爪'],"[163, 230, 108]"
阈,门,0.0444,"['門', '门']","[165, 246, 230]"
吽,口,0.4346,"['囗', '口']","[28938, 121]"
熵,火,0.0593,"['火', '灬']","[163, 228, 113]"
髑,骨,0.1284,['骨'],"[165, 104, 239]"
嗌,口,0.642,"['囗', '口']","[161, 245, 234]"
煦,灬,0.879,"['火', '灬']","[163, 227, 99]"
铱,钅,0.084,"['钅', '金']","[165, 241, 109]"
锗,钅,0.2272,"['钅', '金']","[165, 242, 245]"
栎,木,0.9333,['木'],"[43718, 236]"
朲,木,0.163,['木'],"[17312, 110]"
蝻,虫,0.0444,['虫'],"[164, 251, 119]"
锕,钅,0.6074,"['钅', '金']","[165, 242, 243]"
囗,囗,0.9383,"['囗', '口']","[32368, 245]"
腚,月,0.879,['月'],"[164, 227, 248]"
唻,口,0.2123,"['囗', '口']","[161, 242, 119]"
蚶,虫,0.2123,['虫'],"[164, 248, 114]"
裇,礻,0.0247,"['礻', '示']","[32518, 229]"
钕,钅,0.1877,"['钅', '金']","[165, 240, 243]"
呡,口,0.0444,"['囗', '口']","[37772, 94]"
炆,火,0.1778,"['火', '灬']","[163, 224, 228]"
鹾,卤,0.079,['卤'],"[165, 117, 122]"
橹,木,0.158,['木'],"[43897, 117]"
坳,土,0.1975,['土'],"[161, 251, 111]"
唵,口,0.2667,"['囗', '口']","[161, 242, 113]"
呶,口,0.0741,"['囗', '口']","[37772, 114]"
糍,米,1.3037,['米'],"[163, 111, 235]"
涝,氵,0.4198,"['氺', '水', '氵']","[162, 114, 251]"
抺,扌,0.1037,"['扌', '手']","[162, 232, 118]"
铯,钅,0.0296,"['钅', '金']","[165, 241, 107]"
淖,氵,0.2914,"['氺', '水', '氵']","[162, 115, 244]"
镚,钅,0.1284,"['钅', '金']","[165, 243, 248]"
潞,氵,0.237,"['氺', '水', '氵']","[162, 121, 252]"
砹,石,0.0198,['石'],"[163, 254, 117]"
黩,黑,0.0148,"['黑', '黒']","[165, 119, 102]"
稔,禾,0.2716,['禾'],"[163, 101, 242]"
萁,艹,0.0494,['艹'],"[164, 238, 223]"
彽,彳,0.0148,['彳'],"[37605, 121]"
掾,扌,0.0198,"['扌', '手']","[162, 236, 122]"
椁,木,0.0198,['木'],"[162, 97, 223]"
滦,氵,0.321,"['氺', '水', '氵']","[162, 119, 99]"
烷,火,1.2593,"['火', '灬']","[163, 225, 115]"
椴,木,0.0543,['木'],"[162, 97, 112]"
骝,马,0.3753,"['馬', '马']","[165, 103, 251]"
嗐,口,0.0296,"['囗', '口']","[161, 245, 238]"
诃,讠,0.6864,"['讠', '言']","[46237, 225]"
佷,亻,0.2222,"['人', '亻']","[19526, 115]"
秸,禾,0.1284,['禾'],"[163, 100, 116]"
绢,纟,1.0173,"['糸', '纟']","[163, 119, 95]"
哬,口,0.0444,"['囗', '口']","[161, 241, 105]"
钌,钅,0.0198,"['钅', '金']","[165, 240, 234]"
薮,艹,0.0642,['艹'],"[164, 244, 106]"
廾,廾,0.0346,['廾'],"[161, 119, 122]"
糁,米,0.084,['米'],"[163, 111, 223]"
跆,足,1.5259,['足'],"[164, 115, 228]"
刽,刂,0.7704,"['刂', '刀']","[26344, 121]"
佼,亻,0.8938,"['人', '亻']","[19526, 120]"
槲,木,0.2025,['木'],"[162, 100, 110]"
溴,氵,0.1383,"['氺', '水', '氵']","[162, 118, 112]"
舶,舟,0.7309,['舟'],"[48958, 114]"
箍,⺮,2.4,"['⺮', '竹']","[163, 106, 235]"
梧,木,4.5136,['木'],"[162, 95, 100]"
拭,扌,5.1802,"['扌', '手']","[162, 233, 255]"
岌,山,0.8198,['山'],"[161, 110, 234]"
滔,氵,3.521,"['氺', '水', '氵']","[162, 119, 242]"
咄,口,1.9111,"['囗', '口']","[161, 240, 226]"
铤,钅,0.3012,"['钅', '金']","[165, 241, 97]"
杞,木,5.521,['木'],"[30266, 252]"
栩,木,0.9679,['木'],"[43718, 102]"
锒,钅,0.1481,"['钅', '金']","[165, 242, 240]"
黔,黑,1.2049,"['黑', '黒']","[165, 119, 242]"
兢,儿,1.679,['儿'],"[17739, 95]"
恃,忄,1.5111,"['心', '忄']","[162, 223, 225]"
熠,火,1.2691,"['火', '灬']","[163, 228, 254]"
醍,酉,0.4543,['酉'],"[165, 228, 235]"
孜,子,2.2222,['子'],"[27764, 250]"
蹑,足,0.3111,['足'],"[164, 117, 239]"
惴,忄,0.3802,"['心', '忄']","[46349, 112]"
杳,木,0.6667,['木'],"[30266, 111]"
沆,氵,0.2519,"['氺', '水', '氵']","[162, 110, 228]"
铩,钅,0.0741,"['钅', '金']","[165, 241, 102]"
恻,忄,0.9975,"['心', '忄']","[162, 223, 119]"
歃,欠,0.0444,['欠'],"[29826, 225]"
殚,歹,0.0889,['歹'],"[162, 106, 248]"
脍,月,0.2272,['月'],"[164, 226, 235]"
睚,目,0.1975,['目'],"[163, 251, 248]"
娓,女,0.3852,['女'],"[161, 101, 241]"
锱,钅,0.1086,"['钅', '金']","[165, 242, 109]"
飒,风,0.6963,"['风', '風']","[45617, 240]"
韬,韦,1.1753,"['韋', '韦']","[165, 253, 105]"
偃,亻,3.0667,"['人', '亻']","[161, 223, 225]"
鳏,鱼,0.2469,"['鱼', '魚']","[165, 111, 237]"
酚,酉,1.3432,['酉'],"[165, 227, 248]"
蛎,虫,1.5457,['虫'],"[164, 249, 236]"
饪,饣,3.0963,"['飠', '饣', '食']","[165, 98, 103]"
腺,月,12.5778,['月'],"[164, 227, 118]"
遢,辶,5.3136,['辶'],"[34402, 95]"
绻,纟,0.7556,"['糸', '纟']","[163, 119, 119]"
棂,木,0.2272,['木'],"[162, 96, 224]"
黜,黑,0.084,"['黑', '黒']","[165, 119, 250]"
倪,亻,3.4765,"['人', '亻']","[161, 222, 103]"
谊,讠,33.4025,"['讠', '言']","[164, 108, 232]"
冕,冂,3.8914,['冂'],"[37863, 243]"
饷,饣,0.5432,"['飠', '饣', '食']","[165, 98, 115]"
桠,木,0.2222,['木'],"[162, 94, 254]"
蚣,虫,1.3975,['虫'],"[164, 248, 96]"
渍,氵,3.6741,"['氺', '水', '氵']","[162, 116, 235]"
哧,口,1.7086,"['囗', '口']","[161, 241, 100]"
谤,讠,2.5827,"['讠', '言']","[164, 108, 97]"
犷,犭,0.5926,"['犬', '犭']","[163, 232, 115]"
酪,酉,12.163,['酉'],"[165, 227, 103]"
梏,木,0.5037,['木'],"[162, 95, 237]"
褓,衤,0.237,"['衣', '衤']","[164, 97, 241]"
陲,阝,0.2222,"['邑', '阜', '阝']","[165, 247, 110]"
蜴,虫,1.4222,['虫'],"[164, 250, 112]"
阱,阝,7.2691,"['邑', '阜', '阝']","[165, 246, 109]"
桓,木,1.0716,['木'],"[162, 94, 241]"
沌,氵,2.7556,"['氺', '水', '氵']","[162, 110, 234]"
湎,氵,0.316,"['氺', '水', '氵']","[162, 117, 236]"
逅,辶,8.2074,['辶'],"[34460, 227]"
徕,彳,0.2617,['彳'],"[36181, 243]"
滓,氵,0.7111,"['氺', '水', '氵']","[162, 119, 241]"
萸,艹,0.1284,['艹'],"[164, 238, 116]"
殓,歹,0.4,['歹'],"[162, 106, 241]"
祀,礻,1.5506,"['礻', '示']","[163, 98, 222]"
溉,氵,0.8642,"['氺', '水', '氵']","[162, 118, 231]"
仑,人,6.8593,"['人', '亻']","[20015, 239]"
焙,火,2.9185,"['火', '灬']","[47078, 247]"
胝,月,0.0444,['月'],"[47797, 251]"
徊,彳,7.916,['彳'],"[36181, 232]"
蟀,虫,1.4617,['虫'],"[164, 253, 222]"
刍,刀,0.158,"['刂', '刀']","[26344, 235]"
躇,足,1.3679,['足'],"[164, 118, 229]"
媾,女,0.1778,['女'],"[161, 103, 122]"
揄,扌,0.2173,"['扌', '手']","[162, 237, 226]"
墅,土,8.7951,['土'],"[161, 95, 227]"
憩,心,2.2272,"['心', '忄']","[162, 228, 102]"
澜,氵,7.7086,"['氺', '水', '氵']","[162, 122, 250]"
烊,火,2.2025,"['火', '灬']","[163, 225, 232]"
翳,羽,0.1432,['羽'],"[163, 123, 111]"
麓,鹿,1.0173,['鹿'],"[165, 118, 241]"
啻,口,0.0494,"['囗', '口']","[161, 243, 119]"
屿,山,7.9012,['山'],"[161, 109, 123]"
僚,亻,2.884,"['人', '亻']","[161, 225, 248]"
斓,文,1.7136,['文'],"[23877, 241]"
岭,山,11.2543,['山'],"[161, 110, 255]"
掇,扌,0.6123,"['扌', '手']","[162, 236, 229]"
戾,戶,0.6025,['戶'],"[22755, 122]"
聩,耳,0.1778,['耳'],"[164, 223, 102]"
啡,口,360.0346,"['囗', '口']","[161, 243, 94]"
诩,讠,0.7309,"['讠', '言']","[46237, 102]"
镫,钅,0.1136,"['钅', '金']","[165, 243, 104]"
谪,讠,0.0494,"['讠', '言']","[164, 108, 103]"
脔,肉,0.0346,['肉'],"[164, 226, 242]"
疽,疒,0.6716,['疒'],"[163, 244, 121]"
疸,疒,0.3901,['疒'],"[163, 244, 116]"
尉,寸,12.8395,['寸'],"[22887, 231]"
咐,口,4.0346,"['囗', '口']","[161, 240, 238]"
箔,⺮,0.7704,"['⺮', '竹']","[163, 106, 242]"
楂,木,7.1457,['木'],"[162, 98, 224]"
圃,囗,0.6914,"['囗', '口']","[28839, 225]"
蠖,虫,0.0198,['虫'],"[164, 254, 244]"
颌,页,0.8642,"['頁', '页']","[165, 95, 234]"
岖,山,1.2543,['山'],"[161, 110, 244]"
苡,艹,0.4247,['艹'],"[164, 233, 94]"
霭,雨,0.5481,['雨'],"[165, 250, 255]"
鸨,鸟,0.2519,"['鳥', '鸟']","[165, 116, 101]"
鳍,鱼,0.6716,"['鱼', '魚']","[165, 111, 235]"
隘,阝,2.642,"['邑', '阜', '阝']","[49694, 246]"
鸶,鸟,0.0346,"['鳥', '鸟']","[165, 116, 114]"
纶,纟,5.9259,"['糸', '纟']","[163, 118, 114]"
瓯,瓦,0.7852,['瓦'],"[163, 241, 107]"
靼,革,0.1531,['革'],"[165, 251, 120]"
谛,讠,3.7136,"['讠', '言']","[164, 108, 249]"
忱,忄,1.2395,"['心', '忄']","[33232, 109]"
咙,口,23.9358,"['囗', '口']","[161, 240, 247]"
睐,目,2.2222,['目'],"[163, 251, 238]"
梢,木,5.0864,['木'],"[162, 95, 95]"
偻,亻,0.5235,"['人', '亻']","[161, 223, 119]"
癜,疒,0.5235,['疒'],"[163, 247, 250]"
珑,王,3.2988,"['王', '玉']","[163, 237, 239]"
苞,艹,1.9506,['艹'],"[164, 233, 252]"
衅,血,2.3309,['血'],"[26193, 227]"
惚,忄,4.3457,"['心', '忄']","[46349, 248]"
忑,心,9.0469,"['心', '忄']","[33232, 239]"
诣,讠,0.4,"['讠', '言']","[46237, 96]"
鲡,鱼,0.0494,"['鱼', '魚']","[165, 110, 94]"
徙,彳,1.837,['彳'],"[36181, 247]"
跎,足,2.0,['足'],"[164, 115, 236]"
酮,酉,1.9704,['酉'],"[165, 227, 106]"
喱,口,6.5086,"['囗', '口']","[161, 244, 109]"
湃,氵,3.4667,"['氺', '水', '氵']","[162, 117, 225]"
锵,钅,1.6444,"['钅', '金']","[165, 242, 113]"
蜮,虫,0.0099,['虫'],"[164, 250, 106]"
莉,艹,58.9728,['艹'],"[164, 236, 231]"
觐,见,0.2025,"['见', '見']","[164, 100, 238]"
辋,车,0.0247,"['车', '車']","[164, 122, 233]"
蹰,足,0.0691,['足'],"[164, 117, 108]"
轳,车,0.0148,"['车', '車']","[164, 121, 111]"
蜊,虫,0.9333,['虫'],"[164, 250, 232]"
鹂,鸟,0.3012,"['鳥', '鸟']","[165, 117, 224]"
氲,气,0.6568,['气'],"[36365, 110]"
憬,忄,5.0815,"['心', '忄']","[162, 228, 105]"
蔼,艹,2.1383,['艹'],"[164, 242, 120]"
啶,口,0.0889,"['囗', '口']","[161, 243, 114]"
娆,女,2.2025,['女'],"[161, 101, 228]"
碜,石,0.721,['石'],"[163, 95, 250]"
俪,亻,0.8494,"['人', '亻']","[46479, 103]"
缢,纟,0.1037,"['糸', '纟']","[163, 120, 95]"
涎,氵,1.684,"['氺', '水', '氵']","[162, 114, 236]"
帚,巾,1.921,['巾'],"[30585, 248]"
箕,⺮,0.6173,"['⺮', '竹']","[163, 106, 243]"
胄,月,0.642,['月'],"[47797, 226]"
啬,口,4.4247,"['囗', '口']","[161, 243, 105]"
惘,忄,4.563,"['心', '忄']","[46349, 246]"
蔻,艹,3.3086,['艹'],"[164, 242, 119]"
囱,囗,1.1802,"['囗', '口']","[32368, 109]"
胺,月,2.479,['月'],"[47797, 118]"
旎,方,0.6321,['方'],"[33768, 236]"
龛,龙,0.2617,"['龍', '龙']","[11737, 249]"
猡,犭,0.637,"['犬', '犭']","[163, 234, 94]"
俐,亻,22.5531,"['人', '亻']","[46479, 238]"
魇,鬼,1.7432,['鬼'],"[165, 255, 229]"
龈,齿,3.0025,"['齿', '齒']","[11737, 230]"
纭,纟,0.2864,"['糸', '纟']","[163, 118, 255]"
袂,衤,0.7852,"['衣', '衤']","[164, 95, 224]"
瘩,疒,4.4889,['疒'],"[163, 246, 102]"
琅,王,4.4099,"['王', '玉']","[49426, 227]"
泞,氵,1.2494,"['氺', '水', '氵']","[37345, 252]"
婿,女,5.9951,['女'],"[161, 102, 123]"
