,Character,Radical,CharFreq,Radicals,TokenIDs,Length,Bytes,Radical_family,List_radical,Radical_len,List_neither,Pair_radical,Pair_neither
1079,腑,月,0.9217159885192195,"('月',)","[164, 227, 239]",3,e88591,46,"['脑', '脱', '腱', '膝', '腹', '腾', '腓', '脆', '脾', '腋', '脚', '脸', '脊', '腔', '脖', '腰', '腿', '腮', '腥', '脐', '腻', '膏', '脉', '膀', '脂', '脓', '腭', '脏', '膨', '膛', '腕', '腊', '膜', '膳', '膊', '腼', '脯', '膈', '膘', '腚', '脍', '腺', '腴', '腆', '膺']",45,"['痞', '矿', '糠', '橙', '蚶', '槃', '鳄', '婚', '咚', '螂', '疟', '咛', '蒜', '猛', '悯', '蔡', '嘶', '璃', '醐', '煦', '蝈', '鸳', '蜢', '糍', '薯', '翎', '酋', '韵', '醚', '嘟', '蝌', '狩', '躁', '炎', '椒', '噪', '翅', '悦', '嚣', '糁', '噌', '妲', '麂', '鳗', '蹉', '煽', '懂', '椎', '鳖', '椰', '疳', '蕨', '椴', '薄', '妒', '嘁', '梗', '娌', '矮', '簸', '翰', '燃', '蚂', '鳃', '踹', '嗡', '威', '莹', '痱', '澄', '嗜', '鱼', '煅', '榈', '踢', '垄', '咂', '悔', '咆', '蹒', '饪', '犬', '烤', '蘑', '踱', '鼾', '砷', '酮', '煲', '醍', '悉', '鬼', '酷', '妮', '噙']",腴,蕨
1080,膺,月,-0.46648980994593897,"('月',)","[164, 228, 118]",3,e886ba,46,"['脑', '脱', '腱', '膝', '腹', '腾', '腓', '脆', '脾', '腋', '脚', '脸', '脊', '腔', '脖', '腰', '腿', '腮', '腥', '脐', '腻', '膏', '脉', '膀', '脂', '脓', '腭', '脏', '膨', '膛', '腕', '腊', '膜', '膳', '膊', '腼', '脯', '膈', '膘', '腚', '脍', '腺', '腴', '腆', '腑']",45,"['威', '蝇', '磁', '猥', '痿', '搐', '噼', '矩', '狮', '蜀', '椰', '鸬', '搬', '莫', '醮', '搋', '樊', '鏖', '蠢', '酬', '韬', '蔼', '烹', '蓿', '榻', '潮', '薮', '垫', '砝', '嚼', '炒', '蹒', '娶', '激', '砂', '婉', '炮', '樟', '糜', '蒲', '疥', '髦', '嗑', '熠', '熔', '瑕', '槛', '梦', '嗽', '椁', '翌', '烩', '搔', '犒', '妾', '嬉', '痪', '蛎', '蘑', '咚', '炎', '儡', '蛙', '瞑', '藉', '砸', '噪', '槐', '垠', '痫', '嗯', '瞒', '烛', '疮', '妓', '蛀', '梳', '鳅', '疚', '酮', '魏', '蚂', '妊', '葱', '蔓', '瘠', '鹂', '鄂', '蜓', '鹌', '搅', '蜥', '嗨', '懂']",脖,娶
1081,醚,酉,-1.57310598318671,"('酉',)","[165, 228, 248]",3,e9869a,28,"['酸', '醋', '酵', '酒', '醒', '酥', '醉', '酬', '酱', '醮', '酋', '酣', '酗', '醇', '酿', '酶', '醛', '酷', '酩', '酝', '酯', '醍', '酚', '酪', '酮', '醺', '醐']",27,"['麂', '融', '骝', '麸', '嚎', '蛀', '噜', '娠', '熏', '痉', '崔', '薏', '翳', '搐', '猩', '炳', '猢', '嫡', '骋', '懵', '疟', '噗', '鹌', '瀣', '咪', '鸥', '矿', '腓', '饥', '蜊', '植', '憔', '疝', '疡', '瘸', '鲡', '蹼', '梁', '犟', '鲍', '梵', '樊', '髓', '鸟', '葫', '峡', '猡', '煲', '烙', '蹂', '疯', '嘟', '麟', '炕', '蒸', '痱', '螈', '鉴', '慵', '骛', '蔗', '娄', '蹲', '蔷', '蚓', '瞥', '鳏', '娶', '骷', '悲', '痹', '蔵', '悃', '蜥', '椒', '病', '痛', '砖', '婉', '械', '鸪', '蜗', '燕', '骐', '鸶', '鄙', '膳', '瞄', '膊', '踞', '糊', '瑙', '檐', '蒲', '鞠', '热', '膀', '悟', '蓦']",酱,植
1082,髅,骨,1.115764347485675,"('骨',)","[165, 104, 227]",3,e9ab85,11,"['骨', '骸', '骰', '髌', '骶', '髋', '骷', '髑', '髓', '骼']",10,"['鉴', '擤', '慑', '狐', '魁', '襄', '瑭', '脉', '悟', '梦', '痔', '疫', '嵌', '膺', '蚣', '鸠', '骜', '椁', '矾', '骆', '瘪', '嘘', '蛇', '炊', '咕', '蜍', '犊', '榕', '襁', '莫', '蹦', '著', '檀', '炸', '糨', '梗', '矍', '咐', '麂', '蛭', '藉', '痣', '炆', '激', '猬', '脯', '踝', '短', '韵', '鹋', '蛊', '蛐', '娑', '悄', '悴', '糜', '嶂', '烯', '踵', '燻', '嬗', '莞', '鹤', '擀', '椒', '瘢', '蜉', '狒', '憧', '咻', '潜', '懊', '痫', '酯', '鹂', '搞', '瑙', '梵', '搽', '砒', '媛', '嗲', '搅', '婢', '薰', '葚', '搂', '魄', '烧', '蟹', '崔', '膛', '槲', '煦', '妾', '悔', '鱼', '蓑', '骂', '熄']",髋,膺
1083,葚,艹,-1.0912395343386967,"('艹',)","[164, 239, 248]",3,e8919a,79,"['蒜', '葱', '莴', '莽', '蔡', '莹', '薪', '藤', '薏', '蔚', '蔑', '藩', '蕴', '蓄', '薄', '蓬', '葬', '莲', '莫', '蔷', '蒙', '藜', '蓓', '蒸', '蔗', '莎', '董', '蔓', '葫', '蓉', '藕', '莞', '蓝', '蔵', '著', '藐', '莅', '蕃', '薛', '蕾', '蓖', '蒋', '蔽', '莓', '葵', '藿', '蓑', '蘑', '蓦', '薯', '蒂', '蒲', '蘸', '葡', '蕉', '蔬', '莱', '薰', '葛', '藉', '莺', '蕊', '蓟', '藻', '薇', '莨', '蔫', '薮', '莉', '蔼', '蔻', '蓿', '葺', '葩', '蒡', '葆', '藓', '蕨']",78,"['烊', '懵', '媒', '螅', '狙', '噱', '襄', '矾', '躺', '嗅', '搀', '瘾', '痿', '梧', '脾', '腺', '崎', '患', '蛋', '熟', '妊', '蛟', '砚', '槟', '醐', '磅', '蹭', '骨', '献', '瑶', '饰', '燕', '咪', '脊', '慢', '蹈', '犁', '褥', '煎', '槽', '骑', '磋', '痧', '骁', '咿', '澄', '痔', '骰', '韬', '狱', '崔', '璨', '蚤', '症', '瞥', '榕', '娴', '狗', '娄', '狼', '悉', '鸶', '樊', '妳', '咏', '糟', '蹦', '瞅', '嗌', '螺', '鼻', '炒', '峨', '魁', '崖', '糨', '慈', '猡', '娠', '蜚', '嫁', '脓', '疼', '懑', '猿', '澈', '躅', '垂', '痉', '鳍']",蒡,懑
1084,鹋,鸟,-3.519980917652122,"('鳥', '鸟')","[165, 117, 233]",3,e9b98b,41,"['鸿', '鸽', '鸡', '鸾', '鸦', '鹭', '鸣', '鹅', '鹞', '鸟', '鹰', '鸭', '鹊', '鹈', '鹌', '鹏', '鸳', '鸬', '鸠', '鸵', '鸥', '鹦', '鹳', '鹧', '鹤', '鸸', '鸢', '鸫', '鸨', '鸶', '鹂', '鹑', '鹫', '鸯', '鹚', '鹃', '鹕', '鹉', '鸪', '鹜']",40,"['鹿', '葚', '咕', '娓', '痛', '蜊', '藐', '儆', '嘈', '妞', '蔼', '媛', '植', '娴', '妒', '鼯', '炫', '骆', '蹰', '酮', '瀣', '狭', '垛', '蹒', '莞', '蛇', '踌', '葵', '痩', '燃', '烈', '腿', '憔', '狠', '犹', '饭', '莫', '踊', '瑕', '醮', '槲', '鲶', '悄', '嗝', '嘻', '妳', '潘', '藜', '濒', '藕', '咏', '脐', '梭', '鞍', '瑶', '蓄', '骏', '傲', '蚤', '嘚', '葫', '咆', '懊', '猝', '脾', '蛀', '砰', '髋', '踢', '鳝', '蝾', '猕', '咽', '潭', '槐', '酥', '傍', '煤', '瑞', '蜥', '酶', '狙', '咎', '嘹', '瘫', '饥', '峦', '鳏', '螈', '螂', '蹭', '症', '擢', '脱', '炮']",鹑,鳝
1085,躏,足,0.544357106974783,"('足',)","[164, 118, 237]",3,e8ba8f,37,"['蹿', '踹', '蹦', '蹊', '蹩', '踌', '踪', '踏', '蹉', '踟', '踝', '踩', '蹟', '躁', '蹬', '蹈', '蹋', '踯', '踢', '蹒', '蹭', '踉', '蹙', '蹲', '踊', '踱', '蹂', '蹑', '躇', '蹰', '踞', '躅', '踵', '蹼', '蹶', '蹴']",36,"['嘎', '搂', '骤', '瑶', '澎', '榉', '磨', '澡', '砧', '咀', '咲', '砚', '潍', '烫', '瓶', '醉', '鼾', '酝', '嚓', '烬', '狂', '疮', '蛮', '媛', '鬓', '垩', '瓤', '嗣', '痕', '鸬', '褪', '蔵', '憬', '骑', '麸', '饵', '鳏', '鹃', '糁', '鳌', '莴', '炙', '嗯', '犀', '葛', '酒', '噬', '懦', '蝴', '蒜', '橘', '嚄', '械', '懑', '澄', '酗', '蚍', '蚁', '髅', '峭', '痪', '藤', '蓑', '鸢', '鹭', '董', '鹤', '鲸', '痉', '饥', '葱', '瀑', '莱', '噪', '葩', '蛎', '炆', '醛', '鹳', '瘤', '煽', '槛', '鲛', '猡', '鞘', '峙', '砝', '懵', '疗', '妮', '妈', '脸', '饯', '疽', '嗳', '腋']",踩,烫
1086,砺,石,0.7271137301232182,"('石',)","[163, 254, 118]",3,e7a0ba,31,"['砧', '磕', '矿', '磁', '破', '磊', '砂', '砾', '磨', '砸', '磷', '砌', '砚', '砒', '砖', '磺', '磅', '研', '砍', '矽', '砷', '砝', '磐', '磋', '砰', '砣', '砹', '矾', '砭', '砥']",30,"['翔', '梗', '蚱', '嗨', '踝', '骼', '鸦', '槁', '狼', '酒', '骋', '瞧', '慈', '鳅', '嫂', '嗙', '蜮', '蛙', '崎', '妩', '鲮', '婉', '嫔', '憎', '蠕', '鸳', '咤', '魏', '鹦', '瘾', '蛆', '鹊', '鹳', '妲', '烤', '瑕', '瞒', '鲜', '蓄', '橇', '鲨', '娑', '儒', '蝾', '咨', '躺', '饥', '妖', '嶂', '翅', '犷', '慰', '酮', '嘚', '婊', '蝶', '脸', '嶙', '蜷', '嘀', '痿', '瘫', '骜', '燮', '嗽', '蕃', '椽', '傻', '麝', '炼', '鸾', '藕', '蟠', '咎', '妯', '榴', '潦', '融', '搬', '蟆', '嵩', '蒙', '悉', '脊', '搀', '猾', '翠', '翰', '薄', '蜈', '腼', '膺', '蒲', '蝰', '獒', '魂', '脂', '炫']",砾,咤
1087,烯,火,0.21865348604134485,"('火', '灬')","[163, 225, 107]",3,e783af,61,"['烦', '炕', '烤', '烟', '煤', '炒', '炮', '烬', '熄', '炼', '烛', '炖', '烘', '烧', '烫', '烩', '炊', '熔', '烙', '炉', '烂', '煅', '熨', '燮', '炷', '炫', '燎', '炎', '煲', '煸', '炸', '煊', '燥', '炯', '煽', '炳', '炙', '炽', '煨', '燻', '炆', '烷', '熠', '烊', '烃']",45,"['蓝', '悍', '咎', '葺', '醉', '猪', '狐', '婶', '垮', '鹧', '疗', '蔗', '噫', '崴', '嘲', '饷', '躬', '悦', '猝', '潍', '娟', '瘦', '搓', '糅', '蕾', '娆', '獗', '瞌', '脂', '鹋', '醮', '饵', '瑚', '痛', '慵', '病', '薄', '嚎', '咲', '崇', '懵', '嘛', '猡', '螃', '悼', '嗡', '瞻', '鸥', '蔵', '蹴', '饼', '崛', '酩', '搏', '垂', '藤', '膺', '瘤', '嗐', '潘', '傅', '莱', '蕴', '槽', '骼', '瞠', '腊', '魔', '鹭', '瘪', '嗳', '樽', '蓬', '藐', '搽', '饥', '瑶', '骂', '疵', '砚', '嗓', '脯', '鼾', '擦', '鳕', '崖', '薮', '痂', '悴', '膀', '慷']",烦,病
1088,醺,酉,1.0313678877152752,"('酉',)","[165, 228, 118]",3,e986ba,28,"['酸', '醋', '酵', '酒', '醒', '酥', '醉', '酬', '酱', '醮', '酋', '酣', '酗', '醇', '酿', '酶', '醛', '酷', '酩', '酝', '酯', '醍', '酚', '酪', '酮', '醚', '醐']",27,"['破', '傍', '狭', '妪', '榨', '饵', '魏', '椰', '鹿', '炙', '崖', '犒', '狮', '蝣', '簇', '鼾', '慷', '鹑', '鹅', '痨', '瞟', '瓦', '蜘', '狂', '嗽', '瞄', '糊', '獭', '蟆', '鲫', '麟', '嚓', '矩', '鹰', '鸶', '椽', '悖', '慰', '膨', '饯', '妇', '檐', '娥', '鲸', '垮', '妯', '蹉', '燃', '慵', '蛟', '咆', '婀', '踉', '嫂', '瞎', '咂', '嗐', '慨', '炆', '犀', '猫', '嚄', '鼹', '疮', '葡', '媛', '砚', '烯', '蜥', '嘁', '煽', '蛎', '炸', '砒', '瘴', '褓', '热', '鸪', '蜊', '糜', '嫁', '嫦', '葺', '咫', '瘦', '猾', '潇', '峙', '蛛', '鸬', '鼯', '鹂', '矿', '槲', '韵', '犯', '嗒']",酿,嗒
1089,葆,艹,0.09194087369835734,"('艹',)","[164, 239, 228]",3,e89186,79,"['蒜', '葱', '莴', '莽', '蔡', '莹', '薪', '藤', '薏', '蔚', '蔑', '藩', '蕴', '蓄', '薄', '蓬', '葬', '莲', '莫', '蔷', '蒙', '藜', '蓓', '蒸', '蔗', '莎', '董', '蔓', '葫', '蓉', '藕', '莞', '蓝', '蔵', '著', '藐', '莅', '蕃', '薛', '蕾', '蓖', '蒋', '蔽', '莓', '葵', '藿', '蓑', '蘑', '蓦', '薯', '蒂', '蒲', '蘸', '葡', '蕉', '蔬', '莱', '薰', '葛', '藉', '莺', '蕊', '蓟', '藻', '薇', '莨', '蔫', '薮', '莉', '蔼', '蔻', '蓿', '葺', '葩', '蒡', '葚', '藓', '蕨']",78,"['疸', '脯', '鼻', '瓢', '妾', '烛', '猝', '悸', '蹙', '瞥', '犟', '嗬', '褶', '疾', '嫡', '蜘', '蹬', '擂', '媚', '热', '咄', '砣', '膝', '炽', '蜢', '慰', '懈', '儡', '妯', '嬷', '褂', '檫', '媲', '痦', '悃', '鱿', '煮', '疼', '煸', '猛', '鳃', '瓷', '瘾', '咻', '嘻', '狐', '饼', '鉴', '嵩', '骂', '璜', '鹤', '饮', '鸥', '嗌', '糠', '脑', '妒', '嗄', '悴', '蟾', '婿', '峭', '腴', '獒', '膜', '狡', '槟', '擦', '矾', '矽', '烘', '糙', '瞟', '饷', '煎', '榎', '鲛', '榄', '嗤', '骗', '植', '饯', '傲', '儒', '噩', '褒', '砂', '嗡', '烊', '狙', '蚤', '傻', '鳗', '蹑', '瘦']",蔬,疾
1090,髻,髟,-0.4985677263704886,"('髟',)","[165, 104, 119]",3,e9abbb,5,"['鬓', '鬣', '鬃', '髦']",4,"['崩', '蜚', '椁', '踊', '簸', '脔', '炼', '醍', '薛', '翱', '鲑', '鲟', '藤', '咒', '螳', '瓯', '噢', '腾', '憧', '獒', '獠', '嗔', '蹒', '峨', '鹋', '咖', '樽', '悲', '炊', '症', '瞠', '瀚', '痕', '蛭', '煎', '樘', '蟋', '蝌', '槟', '炎', '踯', '骤', '咲', '猢', '醮', '翡', '餐', '魏', '嘱', '妈', '鳃', '榎', '澈', '鲇', '鸢', '莽', '骗', '垃', '膊', '噻', '咳', '独', '蓓', '懊', '蜈', '蚯', '炽', '鸿', '患', '犯', '磐', '脐', '蹿', '槁', '瘸', '嗷', '疑', '翅', '嗑', '烷', '踪', '狮', '煦', '橡', '妾', '饕', '鳞', '妞', '蝗', '澡', '猛', '蔻', '媚', '嫡', '榨', '鞭', '瘢', '椰', '酶']",鬓,磐
1091,藓,艹,-1.0339487753423875,"('艹',)","[164, 245, 241]",3,e89793,79,"['蒜', '葱', '莴', '莽', '蔡', '莹', '薪', '藤', '薏', '蔚', '蔑', '藩', '蕴', '蓄', '薄', '蓬', '葬', '莲', '莫', '蔷', '蒙', '藜', '蓓', '蒸', '蔗', '莎', '董', '蔓', '葫', '蓉', '藕', '莞', '蓝', '蔵', '著', '藐', '莅', '蕃', '薛', '蕾', '蓖', '蒋', '蔽', '莓', '葵', '藿', '蓑', '蘑', '蓦', '薯', '蒂', '蒲', '蘸', '葡', '蕉', '蔬', '莱', '薰', '葛', '藉', '莺', '蕊', '蓟', '藻', '薇', '莨', '蔫', '薮', '莉', '蔼', '蔻', '蓿', '葺', '葩', '蒡', '葚', '葆', '蕨']",78,"['痢', '煦', '潭', '砣', '嫁', '妥', '烂', '咽', '蜘', '鄂', '垂', '檬', '鄙', '麂', '咏', '猩', '瞠', '韶', '蚓', '鸸', '儡', '酝', '炆', '翼', '梨', '瓢', '獭', '峋', '褶', '噔', '妄', '嘞', '嘉', '躬', '炖', '痧', '榻', '蜜', '饷', '蚝', '娓', '疗', '烯', '椽', '糨', '崔', '熊', '熄', '娌', '鹅', '饪', '蛤', '婪', '鲮', '鹭', '疵', '噌', '鼯', '悃', '瘁', '踊', '噘', '烹', '憬', '鲡', '鲈', '蹰', '痴', '瑰', '犯', '襁', '褒', '饮', '嬷', '婆', '傧', '矿', '矢', '狡', '猛', '饺', '鸢', '膘', '鸯', '擅', '蛀', '瞰', '搬', '樽', '慎', '樵', '檀', '蝗', '鳗', '献']",蓦,瘁
1092,鞘,革,-0.22928738607469923,"('革',)","[165, 252, 246]",3,e99e98,5,"['鞍', '鞭', '鞑', '鞠']",4,"['痨', '腺', '酬', '搪', '麻', '搽', '脯', '蝮', '翌', '躲', '痞', '槲', '鉴', '慎', '娓', '嗑', '蝉', '咱', '蹑', '噙', '融', '嚓', '媒', '炽', '梵', '妆', '垃', '娄', '骨', '嘈', '鲤', '矛', '澡', '骥', '烷', '垠', '蟹', '蛰', '傀', '咔', '蝶', '疸', '嬉', '翱', '骡', '瓜', '踏', '娑', '烃', '擀', '藩', '蛇', '烯', '咽', '磅', '煦', '犟', '嗝', '犸', '樟', '蜕', '蝙', '慵', '炎', '膺', '嬗', '麒', '狐', '酯', '椒', '嗟', '犁', '瘢', '傅', '崭', '崇', '傲', '鸸', '澄', '蹉', '鸳', '娣', '蜢', '醐', '鹳', '噎', '垒', '蜃', '蟠', '槛', '蟆', '莱', '膊', '蓉', '鹕', '鲭', '腹', '榄', '簇', '破']",鞭,瓜
1093,垩,土,-1.8451602459551701,"('土',)","[161, 252, 102]",3,e59ea9,12,"['垄', '垂', '垫', '垢', '垒', '垮', '垃', '垦', '垠', '垛', '垣']",11,"['娴', '膨', '狂', '潮', '梨', '煲', '脏', '蝻', '麸', '瓷', '妪', '瞒', '酩', '瞿', '狞', '嗝', '狒', '鲨', '腋', '咧', '咱', '咩', '崴', '蜕', '烫', '嘟', '潭', '椰', '鹋', '咐', '韩', '脖', '骂', '脱', '痢', '莫', '傻', '蔻', '鬣', '砖', '蛮', '傍', '蓿', '搪', '鸡', '榴', '踝', '崖', '髋', '嘹', '瞰', '炕', '饕', '咆', '嘬', '痊', '鲁', '葡', '槲', '鄙', '瘸', '魔', '骸', '娓', '疝', '噌', '矢', '嚯', '鸨', '槛', '嗷', '咦', '妇', '娑', '痕', '膝', '蔽', '鲛', '嬗', '砒', '嶂', '嘶', '鹉', '瘩', '嫖', '橡', '崎', '蜮', '瞅', '蚤', '妍', '妯', '磋', '烃', '砷', '鸦', '擢', '咬', '梗', '鸬']",垄,嘶
1094,鲛,鱼,-1.3987718826310032,"('鱼', '魚')","[165, 110, 249]",3,e9b29b,34,"['鳞', '鲜', '鱿', '鱼', '鲸', '鲍', '鳗', '鲟', '鲑', '鲁', '鲤', '鳌', '鳖', '鲭', '鲣', '鲲', '鲫', '鲈', '鳕', '鲶', '鳟', '鳝', '鲱', '鲮', '鲥', '鲇', '鳃', '鳏', '鳍', '鲡', '鳅']",31,"['疗', '蜿', '儆', '莞', '蓿', '鞑', '鞠', '婿', '莹', '酗', '鹚', '蛟', '瀣', '熨', '蜚', '麦', '痧', '鬓', '鹧', '蘑', '蜍', '鄂', '橡', '榛', '踱', '橱', '莓', '懑', '魁', '蛮', '醇', '蛰', '酚', '痒', '瘘', '傅', '澪', '妳', '莅', '嗳', '磷', '翔', '砒', '膛', '膏', '腋', '婆', '蜥', '槽', '骐', '韶', '砧', '樱', '蹶', '狗', '鹤', '骆', '疡', '嫌', '痦', '疸', '梢', '腻', '瓣', '麟', '躺', '激', '蚁', '蛋', '砂', '症', '鼻', '蚣', '蒲', '痱', '蒂', '悲', '猴', '蝣', '狂', '懵', '韬', '蔚', '狙', '踌', '鸦', '餐', '蒸', '腆', '骁', '瞬', '懒', '鄙', '咀', '炼', '瀑', '獭']",鲶,莅
1095,梆,木,-0.6472182486715455,"('木',)","[162, 95, 228]",3,e6a286,65,"['梦', '橘', '橡', '椿', '横', '榴', '榛', '梳', '植', '械', '樵', '梯', '槌', '槟', '樘', '橄', '樱', '椒', '椎', '梵', '梨', '橙', '槐', '槛', '榄', '梓', '梅', '樟', '樽', '椅', '榨', '梗', '椰', '樊', '榜', '榻', '橱', '榔', '檫', '梭', '梁', '橇', '椭', '槽', '椽', '檀', '槃', '榕', '榆', '榎', '橹', '椁', '椴', '槲', '梧', '梏', '梢', '榈', '槁', '檬', '檐', '榷', '榭', '榉']",64,"['猢', '蛙', '蔫', '蔵', '煸', '砌', '搞', '崇', '鳌', '犯', '擂', '妳', '烈', '熬', '砾', '蜷', '猜', '蹬', '蛐', '蛭', '砺', '鸫', '腆', '酗', '蟹', '烟', '褡', '骤', '嫡', '瞠', '濡', '症', '蠕', '狐', '峨', '蛛', '砝', '澄', '饴', '藐', '犷', '炯', '麾', '噬', '烊', '狮', '踯', '傅', '婆', '簿', '翌', '璃', '蜘', '饲', '躏', '饱', '嵩', '蝙', '妹', '蒙', '魇', '嗙', '悸', '鼾', '腋', '瘦', '疳', '酋', '猎', '煞', '烘', '躺', '妪', '蛹', '磐', '嫉', '妈', '嗣', '藿', '蹈', '躅', '垩', '狗', '猿', '狸', '鸠', '璜', '妥', '薪', '鸳', '猪', '鸵', '麒', '蝈']",樽,磐
1096,蹶,足,-0.42786410305164335,"('足',)","[164, 117, 114]",3,e8b9b6,37,"['蹿', '踹', '蹦', '蹊', '蹩', '踌', '踪', '踏', '蹉', '踟', '踝', '踩', '蹟', '躁', '蹬', '蹈', '蹋', '踯', '踢', '蹒', '蹭', '踉', '蹙', '蹲', '踊', '踱', '蹂', '蹑', '躇', '蹰', '踞', '躅', '踵', '蹼', '躏', '蹴']",36,"['鳅', '傲', '崛', '嫦', '娴', '薏', '蜡', '婚', '鸪', '慢', '莎', '悲', '腔', '蛾', '悔', '鸯', '髅', '嘿', '烫', '狸', '垣', '鞠', '烹', '糍', '娇', '悉', '蟑', '蔗', '鲥', '蕉', '咳', '董', '潇', '咣', '酚', '疼', '搓', '痨', '翘', '螺', '糨', '鲨', '葫', '莅', '薇', '鸳', '槁', '蛇', '悃', '嘉', '媳', '骤', '膏', '髓', '崩', '蜕', '鼬', '鸢', '膛', '瞻', '蔻', '煊', '糜', '痉', '褐', '悯', '烷', '嘬', '垂', '嘲', '懊', '蛛', '狗', '骏', '蛀', '咂', '鳟', '磕', '椭', '酸', '嘎', '砣', '蔵', '脑', '蕨', '蒂', '鲍', '咦', '咯', '蟒', '潦', '骰', '猎', '骂', '悦', '梯', '煤', '蛆', '悖', '鲜']",踹,膛
1097,榭,木,-0.1345604933956948,"('木',)","[162, 99, 255]",3,e6a6ad,65,"['梦', '橘', '橡', '椿', '横', '榴', '榛', '梳', '植', '械', '樵', '梯', '槌', '槟', '樘', '橄', '樱', '椒', '椎', '梵', '梨', '橙', '槐', '槛', '榄', '梓', '梅', '樟', '樽', '椅', '榨', '梗', '椰', '樊', '榜', '榻', '橱', '榔', '檫', '梭', '梁', '橇', '椭', '槽', '椽', '檀', '槃', '榕', '榆', '榎', '橹', '椁', '椴', '槲', '梧', '梏', '梢', '榈', '槁', '檬', '檐', '榷', '梆', '榉']",64,"['蔫', '葡', '瑭', '莎', '瓤', '瞥', '疲', '熨', '咸', '瞰', '献', '蛛', '煲', '蝈', '崽', '搋', '脚', '脱', '麓', '鹉', '噼', '蛰', '餐', '蜮', '疥', '骑', '蟹', '鼯', '娇', '噬', '痕', '酸', '饵', '蜥', '矍', '麒', '韬', '熬', '磁', '鳞', '鳌', '澈', '著', '矗', '鞭', '鹑', '髌', '蛹', '脾', '麦', '蜜', '咄', '翱', '蠕', '嘀', '蒋', '峰', '鹳', '藻', '嫌', '狰', '熊', '脓', '蕉', '妹', '翌', '膝', '餮', '骜', '藜', '烙', '鸡', '儡', '痿', '擂', '饷', '痘', '鼾', '烯', '狞', '妥', '脉', '褂', '蓝', '糍', '膳', '脖', '瀚', '矬', '魁', '躏', '咤', '鄙']",橘,妥
1098,醐,酉,-1.0202633222571333,"('酉',)","[165, 228, 238]",3,e98690,28,"['酸', '醋', '酵', '酒', '醒', '酥', '醉', '酬', '酱', '醮', '酋', '酣', '酗', '醇', '酿', '酶', '醛', '酷', '酩', '酝', '酯', '醍', '酚', '酪', '酮', '醚', '醺']",27,"['榕', '激', '咧', '鲨', '骜', '嬉', '踌', '檀', '噪', '蓉', '獗', '骡', '猜', '檐', '妪', '嗐', '烹', '猖', '傀', '噢', '樵', '脾', '搓', '烫', '瀛', '婀', '炊', '鱼', '病', '獒', '襄', '犬', '噩', '嫁', '蹙', '炒', '腓', '妲', '澎', '妳', '蛳', '嗬', '嫔', '饷', '踞', '疙', '蠖', '簸', '潜', '瞄', '麝', '疾', '鹰', '腹', '砖', '鱿', '翠', '瓷', '蜀', '葵', '蔡', '峦', '儒', '鳏', '蜃', '澈', '蛔', '蝎', '骸', '娥', '懈', '橙', '磋', '蟹', '糅', '痍', '蜕', '蛮', '蔷', '翎', '噔', '炉', '蔚', '煎', '搏', '娆', '慰', '嫉', '炮', '嘱', '橇', '矣', '潢', '翟', '蝌', '矫']",酗,襄
1099,濡,氵,1.0878546320151496,"('氺', '水', '氵')","[162, 123, 94]",3,e6bfa1,24,"['澪', '激', '潮', '潜', '澄', '濒', '濑', '瀑', '潭', '澎', '潇', '澈', '澳', '澡', '潘', '潦', '潍', '潞', '澜', '潢', '瀛', '瀚', '瀣']",23,"['嶙', '腭', '鹧', '烫', '蛭', '砹', '鱼', '褥', '媲', '痣', '麸', '蔻', '鹏', '咦', '咋', '麒', '憋', '脾', '噎', '砷', '鹳', '鏖', '痛', '醍', '躁', '蔷', '疙', '璞', '嘎', '酸', '蒂', '嚄', '炊', '蛋', '矩', '烤', '饕', '梢', '蔓', '鳅', '鳞', '疳', '蜮', '莽', '鳖', '烃', '莲', '蝾', '炙', '嗜', '踝', '醉', '翌', '慎', '蟾', '砚', '蝠', '葛', '褴', '熠', '媳', '蝗', '髌', '葱', '膊', '瘌', '熄', '鹤', '矬', '燮', '瞥', '炕', '醐', '鸬', '妩', '鹞', '鲍', '瑭', '鬣', '狄', '嚏', '饥', '搋', '猕', '崩', '瓤', '莎', '娄', '鼬', '崛', '藤', '鸡', '烩', '蔑', '嚷', '猬']",潭,嚷
1100,瀣,氵,-2.672200548208513,"('氺', '水', '氵')","[163, 222, 96]",3,e780a3,24,"['澪', '激', '潮', '潜', '澄', '濒', '濑', '瀑', '潭', '澎', '潇', '澈', '澳', '澡', '潘', '潦', '潍', '潞', '澜', '潢', '瀛', '瀚', '濡']",23,"['嘟', '痤', '鸸', '垢', '鲲', '蝗', '椴', '踩', '鸾', '脚', '疱', '鸪', '饮', '烫', '悴', '嚯', '蝮', '矢', '咏', '髓', '榉', '蘸', '咸', '酩', '熔', '骼', '槁', '踱', '瞿', '砌', '蹬', '鸣', '鹚', '鞑', '嫡', '疖', '餐', '献', '酗', '炖', '鹜', '蜴', '蛳', '瞩', '鱼', '燎', '翻', '犀', '蒂', '饲', '痢', '褓', '骏', '醚', '痪', '蓖', '嘱', '娄', '韶', '婆', '娣', '娆', '骨', '鼾', '狱', '娟', '脱', '狙', '莨', '嫌', '踏', '咂', '嗤', '嗙', '矿', '嵌', '娑', '媛', '烙', '鉴', '檀', '婢', '狮', '骑', '糊', '搀', '搪', '瑚', '咣', '鹳', '悖', '槃', '蕴', '蝠', '蝎', '椿']",澜,嘱
