,Unnamed: 0,Character,Radical,CharFreq,Radicals,TokenIDs,Length,Bytes,Radical_family,List_radical,Radical_len,List_neither,Pair_radical,Pair_neither,Groups
443,443,详,讠,4.665161195349838,"('讠', '言')",[67933],1,e8afa6,20,"['话', '评', '认', '议', '请', '调', '说', '语', '试', '证', '记', '设', '论', '该', '计', '读', '误', '询']",18,"['重', '院', '版', '时', '场', '大', '近', '除', '章', '件', '笑', '样', '女', '交', '拉', '数', '填', '还', '速', '构', '命', '造', '何', '量', '备', '图', '者', '午', '统', '县', '给', '使', '展', '要', '键', '稿', '然', '加', '这', '能', '基', '真', '端', '字', '运', '称', '性', '待', '了', '陆', '倍', '英', '专', '链', '页', '回', '模', '箱', '看', '名', '付', '入', '海', '情', '好', '环', '果', '台', '人', '像', '值', '库', '题', '员', '析', '符', '分', '收', '三', '再', '导', '推', '听', '城', '月', '五', '政', '参', '供', '头', '址', '相', '画', '出', '流', '签', '方']",评,模,"['设', '试', '论']"
444,444,你,亻,9.669990898579584,"('人', '亻')",[57668],1,e4bda0,35,"['但', '传', '作', '价', '供', '优', '使', '任', '停', '修', '信', '值', '位', '例', '何', '保', '像', '代', '体', '倍', '付', '份', '他', '们', '件', '亿']",26,"['单', '能', '来', '期', '好', '张', '交', '出', '号', '得', '和', '容', '要', '评', '查', '认', '志', '真', '辑', '权', '或', '周', '销', '计', '类', '日', '速', '串', '然', '了', '成', '图', '向', '完', '播', '番', '将', '议', '注', '稿', '态', '退', '明', '载', '简', '多', '题', '环', '直', '引', '开', '等', '主', '务', '对', '动', '存', '称', '尔', '星', '同', '全', '还', '命', '钟', '检', '经', '应', '种', '宋', '考', '道', '县', '土', '移', '游', '论', '格', '含', '实', '景', '收', '门', '汽', '定', '制', '器', '结']",使,论,"['像', '体', '停']"
445,445,误,讠,4.711508423520074,"('讠', '言')",[30156],1,e8afaf,20,"['话', '评', '认', '议', '请', '调', '说', '语', '试', '证', '记', '设', '论', '该', '计', '读', '详', '询']",18,"['感', '软', '密', '同', '则', '钮', '止', '历', '作', '少', '展', '号', '链', '我', '十', '连', '页', '票', '错', '在', '到', '天', '今', '友', '版', '闭', '企', '东', '汽', '客', '类', '看', '信', '所', '称', '队', '外', '复', '车', '常', '员', '问', '平', '形', '新', '三', '位', '男', '现', '间', '原', '心', '土', '国', '败', '径', '对', '超', '签', '合', '待', '中', '清', '移', '键', '年', '统', '五', '部', '制', '后', '串', '里', '向', '与', '稿', '购', '章', '列', '件', '星', '货', '录', '重', '异', '未', '地', '他', '入', '素', '于', '开', '相', '增', '次', '些']",话,感,"['记', '说', '请']"
446,446,库,广,4.044825132202958,"('广',)",[46056],1,e5ba93,6,"['广', '应', '店', '度', '序']",5,"['表', '效', '他', '社', '流', '增', '税', '成', '感', '记', '余', '意', '发', '西', '些', '五', '力', '果', '此', '统', '任', '去', '局', '则', '内', '活', '游', '下', '共', '片', '链', '少', '反', '华', '有', '岁', '端', '市', '真', '待', '约', '两', '工', '但', '道', '同', '星', '等', '方', '项', '介', '功', '异', '必', '其', '入', '值', '理', '年', '速', '定', '微', '天', '系', '右', '事', '出', '是', '立', '板', '除', '指', '动', '尔', '询', '计', '类', '止', '亿', '情', '义', '读', '及', '里', '这', '志', '修', '影', '本', '品', '角', '频', '学', '持', '命', '称', '常', '从', '次']",序,亿,"['度', '应', '店']"
447,447,番,田,4.142782283338395,"('田',)",[87217],1,e795aa,6,"['电', '男', '画', '由', '界']",5,"['加', '次', '整', '右', '停', '条', '之', '技', '投', '原', '份', '雅', '义', '辑', '持', '何', '组', '票', '说', '解', '者', '影', '购', '引', '试', '他', '使', '亿', '编', '息', '没', '选', '键', '称', '汽', '队', '填', '简', '真', '销', '尔', '法', '记', '指', '移', '前', '字', '议', '述', '按', '请', '并', '构', '将', '断', '注', '单', '立', '市', '预', '审', '商', '实', '据', '章', '再', '动', '其', '性', '级', '易', '信', '小', '推', '告', '钟', '查', '语', '如', '最', '误', '备', '个', '应', '星', '序', '系', '业', '连', '证', '版', '笑', '读', '在', '态', '软', '地', '收', '止']",男,法,"['界', '由', '画']"
448,448,十,十,6.611974634779195,"('十',)",[95598],1,e58d81,5,"['单', '南', '华', '午']",4,"['处', '初', '核', '张', '中', '信', '册', '安', '得', '线', '个', '展', '程', '容', '直', '设', '海', '规', '能', '情', '女', '误', '传', '责', '次', '记', '名', '资', '了', '环', '有', '款', '题', '填', '断', '此', '击', '里', '其', '四', '技', '加', '统', '右', '定', '起', '户', '期', '和', '型', '问', '公', '类', '邮', '版', '机', '持', '科', '求', '心', '连', '条', '但', '入', '读', '量', '真', '事', '主', '约', '始', '认', '购', '钟', '语', '待', '算', '税', '么', '考', '打', '听', '源', '场', '否', '等', '析', '造', '所', '还', '图', '评', '部', '岁', '检', '电', '样', '相', '尔']",华,评,"['南', '午', '单']"
449,449,册,冂,4.438021733236034,"('冂',)",[50126],1,e5868c,3,"['内', '再']",2,"['私', '收', '章', '球', '合', '目', '购', '需', '密', '么', '岁', '何', '实', '交', '试', '简', '法', '源', '步', '起', '将', '藏', '次', '代', '导', '看', '语', '亿', '此', '异', '号', '问', '达', '来', '笑', '家', '部', '初', '务', '书', '方', '标', '选', '理', '京', '停', '检', '和', '大', '张', '核', '江', '右', '下', '错', '西', '认', '思', '之', '连', '类', '户', '第', '投', '播', '称', '开', '装', '启', '时', '该', '因', '值', '与', '解', '变', '名', '或', '不', '布', '华', '店', '提', '责', '权', '传', '邮', '老', '听', '消', '门', '串', '付', '没', '种', '修', '构', '期', '库', '外']",再,次,
450,450,者,耂,6.5102878043748005,"('耂',)",[30046],1,e88085,3,"['老', '考']",2,"['时', '收', '管', '只', '下', '当', '排', '哈', '多', '作', '和', '总', '明', '值', '司', '优', '体', '些', '束', '存', '述', '也', '端', '设', '们', '形', '钟', '游', '产', '位', '送', '反', '对', '投', '北', '有', '额', '思', '记', '由', '最', '录', '板', '义', '击', '内', '核', '错', '期', '成', '运', '片', '友', '检', '地', '链', '我', '今', '果', '意', '移', '方', '步', '志', '治', '款', '载', '详', '账', '项', '布', '共', '本', '认', '动', '类', '任', '人', '稍', '听', '十', '少', '之', '张', '同', '山', '模', '器', '提', '接', '点', '后', '与', '感', '年', '大', '族', '户', '保', '条']",考,钟,
451,451,购,贝,5.018342186229192,"('貝', '贝')",[78272],1,e8b4ad,7,"['资', '货', '败', '账', '责', '费']",6,"['钮', '分', '限', '店', '起', '家', '右', '排', '件', '目', '点', '播', '异', '输', '步', '老', '号', '合', '品', '男', '速', '三', '闭', '初', '素', '还', '序', '商', '成', '么', '于', '这', '否', '宋', '余', '学', '串', '提', '间', '钟', '两', '市', '读', '平', '条', '投', '有', '详', '全', '十', '陆', '和', '入', '统', '动', '开', '电', '与', '期', '个', '值', '种', '库', '见', '报', '同', '年', '球', '到', '或', '价', '部', '此', '列', '述', '其', '预', '来', '给', '雷', '理', '去', '信', '主', '册', '案', '据', '向', '出', '立', '下', '询', '次', '所', '体', '评', '客', '第']",费,钟,"['败', '资', '责']"
452,452,视,礻,6.292894187220721,"('礻', '示')",[58552],1,e8a786,4,['社'],1,"['雅', '设', '购', '业', '以', '十', '装', '陆', '可', '利', '度', '单', '查', '月', '共', '必', '止', '道', '值', '上', '向', '先', '活', '容', '秒', '录', '次', '等', '径', '稿', '何', '闭', '称', '制', '否', '相', '作', '链', '客', '具', '放', '周', '下', '费', '账', '政', '海', '软', '集', '存', '余', '权', '址', '考', '备', '治', '木', '后', '了', '阳', '友', '是', '台', '动', '分', '更', '专', '感', '论', '取', '外', '指', '院', '邮', '倍', '南', '名', '收', '今', '机', '审', '异', '头', '检', '影', '号', '详', '认', '线', '清', '去', '数', '我', '江', '别', '报', '页', '地', '给', '起']",社,设,
453,453,串,丨,3.4377221563445275,"('丨',)",[52675],1,e4b8b2,3,"['中', '个']",2,"['土', '推', '型', '示', '整', '头', '门', '店', '册', '右', '公', '种', '产', '多', '北', '组', '天', '听', '尔', '到', '复', '当', '号', '是', '回', '超', '易', '败', '换', '导', '四', '件', '华', '资', '密', '他', '使', '只', '我', '及', '化', '男', '选', '该', '元', '心', '两', '发', '政', '全', '制', '限', '内', '指', '倍', '确', '下', '失', '闭', '东', '辑', '任', '正', '退', '预', '播', '系', '必', '需', '取', '向', '广', '误', '此', '英', '投', '票', '评', '三', '容', '海', '员', '原', '排', '新', '则', '电', '今', '情', '问', '设', '找', '调', '西', '查', '视', '雷', '角', '像', '量']",个,天,
454,454,两,一,6.84239071009438,"('一',)",[78640],1,e4b8a4,11,"['业', '不', '上', '一', '三', '下', '万', '东', '专', '与']",10,"['价', '始', '内', '板', '错', '近', '见', '经', '目', '造', '图', '收', '时', '检', '回', '复', '索', '起', '账', '介', '排', '利', '态', '点', '立', '示', '成', '选', '含', '拉', '都', '之', '日', '加', '角', '老', '友', '符', '源', '是', '箱', '听', '子', '述', '题', '再', '辑', '站', '亿', '转', '据', '会', '连', '私', '你', '及', '或', '也', '务', '电', '提', '倍', '端', '注', '待', '京', '者', '确', '说', '到', '软', '修', '则', '没', '向', '番', '省', '动', '尔', '现', '体', '钮', '员', '误', '影', '笑', '放', '信', '播', '等', '为', '布', '类', '先', '品', '安']",下,会,"['东', '专', '业']"
455,455,第,⺮,7.214422659521613,"('⺮', '竹')",[30537],1,e7acac,9,"['算', '等', '简', '管', '符', '笑', '签', '箱']",8,"['站', '口', '们', '拉', '志', '如', '亿', '何', '么', '理', '平', '功', '运', '要', '月', '析', '造', '务', '两', '午', '信', '对', '含', '退', '张', '专', '接', '去', '于', '编', '水', '部', '私', '门', '意', '取', '败', '出', '相', '代', '权', '场', '市', '求', '为', '待', '购', '种', '始', '入', '体', '应', '命', '导', '总', '片', '络', '收', '钟', '陆', '详', '章', '指', '端', '科', '次', '一', '企', '链', '其', '只', '份', '示', '记', '步', '额', '提', '找', '异', '这', '转', '注', '认', '三', '机', '治', '页', '完', '键', '思', '册', '需', '款', '移', '工', '到', '发', '名', '任']",笑,其,"['箱', '符', '简']"
456,456,辑,车,3.9480096484558738,"('车', '車')",[48039],1,e8be91,6,"['转', '载', '车', '软', '输']",5,"['速', '求', '索', '此', '度', '多', '击', '外', '产', '这', '请', '书', '工', '退', '格', '下', '形', '期', '能', '北', '复', '板', '日', '按', '上', '起', '审', '功', '要', '证', '原', '一', '技', '误', '与', '前', '线', '箱', '试', '清', '五', '午', '及', '县', '土', '付', '传', '环', '给', '模', '重', '反', '代', '我', '节', '保', '直', '推', '果', '再', '角', '税', '放', '析', '器', '基', '中', '稍', '出', '型', '以', '左', '考', '为', '平', '于', '对', '没', '市', '国', '海', '名', '个', '省', '天', '册', '女', '界', '任', '符', '调', '序', '含', '具', '最', '址', '动', '字']",车,试,"['输', '软', '转']"
457,457,些,二,7.168283088968114,"('二',)",[98184],1,e4ba9b,4,"['二', '于', '五']",3,"['图', '述', '费', '藏', '份', '接', '辑', '机', '立', '排', '京', '头', '命', '收', '右', '款', '及', '车', '件', '问', '示', '按', '未', '部', '规', '法', '么', '作', '标', '约', '店', '系', '存', '样', '和', '具', '重', '设', '票', '同', '客', '片', '速', '开', '模', '共', '必', '口', '集', '处', '串', '发', '初', '语', '华', '表', '运', '预', '像', '活', '应', '推', '尔', '链', '所', '税', '听', '交', '额', '由', '总', '年', '日', '再', '午', '星', '历', '但', '动', '里', '事', '素', '态', '土', '见', '这', '退', '果', '笑', '公', '引', '级', '小', '西', '钮', '介', '户', '全']",五,店,
458,458,程,禾,5.510237773325303,"('禾',)",[39607],1,e7a88b,10,"['私', '秒', '移', '税', '稿', '称', '种', '稍', '科']",9,"['外', '司', '历', '此', '真', '作', '货', '活', '今', '章', '集', '查', '号', '流', '专', '列', '学', '广', '与', '于', '性', '放', '载', '引', '不', '重', '影', '但', '系', '在', '详', '败', '必', '利', '书', '选', '能', '务', '过', '如', '土', '出', '停', '命', '核', '该', '异', '时', '断', '情', '环', '简', '错', '账', '合', '友', '余', '没', '享', '心', '应', '治', '器', '论', '哈', '站', '传', '周', '基', '亿', '改', '当', '软', '价', '片', '统', '需', '午', '加', '同', '造', '宋', '序', '老', '索', '钟', '库', '箱', '送', '项', '图', '近', '符', '笑', '算', '类', '管', '为']",稿,宋,"['税', '稍', '私']"
459,459,需,雨,6.362747029560116,"('雨',)",[59462],1,e99c80,2,['雷'],1,"['商', '交', '岁', '书', '雅', '此', '功', '明', '录', '速', '值', '店', '场', '政', '科', '情', '源', '点', '析', '之', '传', '社', '信', '国', '符', '种', '易', '可', '表', '能', '改', '程', '期', '价', '击', '达', '证', '工', '正', '如', '始', '实', '题', '管', '步', '命', '元', '类', '构', '束', '天', '制', '闭', '持', '共', '素', '标', '阳', '字', '设', '个', '称', '华', '活', '装', '重', '签', '引', '变', '填', '笑', '员', '退', '记', '局', '东', '其', '星', '对', '完', '本', '款', '左', '台', '错', '效', '给', '未', '位', '算', '头', '放', '们', '容', '介', '消', '午', '相', '版', '公']",雷,政,
460,460,藏,艹,5.088540950671103,"('艹',)",[51466],1,e8978f,3,"['节', '英']",2,"['中', '秒', '还', '步', '购', '成', '除', '何', '海', '模', '男', '码', '检', '退', '通', '转', '东', '江', '初', '找', '番', '始', '二', '子', '类', '视', '值', '余', '务', '引', '月', '所', '必', '局', '税', '径', '闭', '店', '见', '基', '异', '调', '数', '性', '规', '政', '填', '友', '站', '当', '容', '播', '机', '参', '汽', '反', '算', '例', '额', '再', '处', '单', '议', '方', '大', '共', '你', '少', '效', '选', '载', '历', '误', '设', '国', '击', '展', '了', '感', '完', '来', '量', '起', '软', '思', '品', '专', '头', '私', '业', '者', '开', '功', '直', '时', '移', '装', '失', '意']",英,数,
