,language,tokenizer,word,suffix,word_final_token,group,both_pair,suffix_pair,neither_pair,dectile
27311,Spanish,gpt4,contagiado,ado,2172,"['progresado', 'redondeado', 'despoblado', 'despistado']",contagiado,angustiado,estancados,2
27312,Spanish,gpt4,ilusionado,ado,2172,"['descansado', 'extraviado', 'despistado', 'descontado']",ilusionado,angustiado,debilitada,2
27313,Spanish,gpt4,salvando,ando,4988,"['gastando', 'saltando', 'montando', 'quitando']",salvando,firmando,comparan,6
27314,Spanish,gpt4,salvado,ado,2172,"['quitado', 'hallado', 'animado', 'gastado']",salvado,honrado,suponen,7
27315,Spanish,gpt4,salvó,ó,1832,"['cantó', 'tardó', 'quitó', 'cruzó']",salvó,cobró,conté,7
27316,Spanish,gpt4,lima,a,64,"['capa', 'mira', 'basa', 'mina']",lima,liga,reto,9
27317,Spanish,gpt4,comenzado,ado,2172,"['observado', 'provocado', 'entregado', 'integrado']",comenzado,convocado,provienen,8
27318,Spanish,gpt4,comenzó,ó,1832,"['comentó', 'declaró', 'informó', 'resultó']",comenzó,ocurrió,protesta,9
27319,Spanish,gpt4,instaurado,ado,2172,"['extraviado', 'averiguado', 'ilusionado', 'progresado']",instaurado,angustiado,condenamos,2
27320,Spanish,gpt4,fundas,as,300,"['cuidas', 'cruzas', 'cantas', 'ocupas']",fundas,lacras,negada,3
27321,Spanish,gpt4,funda,a,64,"['halla', 'talla', 'tarda', 'anima']",funda,tinta,pasas,8
27322,Spanish,gpt4,negó,ó,1832,"['pagó', 'echó', 'casó', 'robó']",negó,unió,leña,8
27323,Spanish,gpt4,tapas,as,300,"['finas', 'pidas', 'echas', 'pesas']",tapas,cenas,optó,6
27324,Spanish,gpt4,tapa,a,64,"['deba', 'vaca', 'mora', 'misa']",tapa,roba,caen,8
27325,Spanish,gpt4,olviden,en,268,"['suceden', 'ejercen', 'busquen', 'exponen']",olviden,reúnen,enojada,7
27326,Spanish,gpt4,altercado,ado,2172,"['colapsado', 'reclutado', 'reiterado', 'estampado']",altercado,empeorado,bautizada,3
27327,Spanish,gpt4,justas,as,300,"['mandas', 'entras', 'señas', 'opinas']",justas,tratas,quitan,7
27328,Spanish,gpt4,justa,a,64,"['falsa', 'multa', 'corea', 'lleva']",justa,ronda,trato,9
27329,Spanish,gpt4,andas,as,300,"['secas', 'sumas', 'rayas', 'mayas']",andas,cejas,paró,7
27330,Spanish,gpt4,andan,an,276,"['duran', 'suman', 'ganan', 'miran']",andan,sepan,negó,8
27331,Spanish,gpt4,elogiado,ado,2172,"['afeitado', 'denegado', 'evacuado', 'empapado']",elogiado,cabreado,vivirás,3
27332,Spanish,gpt4,combinado,ado,2172,"['inventado', 'fabricado', 'entrenado', 'implicado']",combinado,acumulado,afectando,7
27333,Spanish,gpt4,combinan,an,276,"['llevaran', 'fabrican', 'conectan', 'comparan']",combinan,supieran,defiendo,6
27334,Spanish,gpt4,remontan,an,276,"['aguantan', 'resaltan', 'apuestan', 'fomentan']",remontan,cubrían,viviría,4
27335,Spanish,gpt4,cantas,as,300,"['fundas', 'cuidas', 'ocupas', 'cruzas']",cantas,corras,captó,3
27336,Spanish,gpt4,cantan,an,276,"['vuelan', 'lanzan', 'cruzan', 'opinan']",cantan,suenan,verlas,7
27337,Spanish,gpt4,cantó,ó,1832,"['quitó', 'salvó', 'sentó', 'actuó']",cantó,cobró,ligado,7
27338,Spanish,gpt4,excusas,as,300,"['afueras', 'estabas', 'tarifas', 'sientas']",excusas,cuadras,enojado,8
27339,Spanish,gpt4,despegó,ó,1832,"['revivió', 'iluminó', 'castigó', 'desmayó']",despegó,refugió,bosquejo,1
27340,Spanish,gpt4,deseas,as,300,"['acabas', 'quedas', 'cargas', 'fueras']",deseas,ruinas,deriva,8
27341,Spanish,gpt4,ganas,as,300,"['metas', 'penas', 'casas', 'armas']",ganas,tomas,canto,9
27342,Spanish,gpt4,ganan,an,276,"['andan', 'miran', 'duran', 'suman']",ganan,daban,pares,8
27343,Spanish,gpt4,diviertan,an,276,"['emocionan', 'debilitan', 'finalizan', 'colocaban']",diviertan,disculpan,alegrarme,0
27344,Spanish,gpt4,dirigió,ó,1832,"['aseguró', 'alcanzó', 'encantó', 'incluyó']",dirigió,asistió,aparezca,8
27345,Spanish,gpt4,apostando,ando,4988,"['revelando', 'escapando', 'liderando', 'invitando']",apostando,charlando,conociera,5
27346,Spanish,gpt4,apuestan,an,276,"['remontan', 'fomentan', 'incluyan', 'aguantan']",apuestan,luchaban,suscitó,4
27347,Spanish,gpt4,añadió,ó,1832,"['incluyó', 'encantó', 'alcanzó', 'aseguró']",añadió,asistió,recogida,8
27348,Spanish,gpt4,llevando,ando,4988,"['tratando', 'buscando', 'contando', 'quedando']",llevando,hablando,hubieran,9
27349,Spanish,gpt4,llevado,ado,2172,"['sentado', 'pensado', 'ubicado', 'firmado']",llevado,logrado,extrema,9
27350,Spanish,gpt4,llevas,as,300,"['falsas', 'firmas', 'causas', 'listas']",llevas,drogas,relato,9
27351,Spanish,gpt4,lleva,a,64,"['corea', 'justa', 'falsa', 'multa']",lleva,canta,creó,9
27352,Spanish,gpt4,llevan,an,276,"['ayudan', 'quedan', 'forman', 'fueran']",llevan,tratan,subió,9
27353,Spanish,gpt4,llevé,é,978,"['conté', 'traté', 'mandé', 'llamé']",llevé,logré,comete,7
27354,Spanish,gpt4,llevó,ó,1832,"['lanzó', 'trató', 'quedó', 'ayudó']",llevó,subió,salido,9
27355,Spanish,gpt4,llevaran,an,276,"['comparan', 'imaginan', 'disparan', 'fabrican']",llevaran,confían,proceden,6
27356,Spanish,gpt4,fina,a,64,"['suba', 'vaca', 'misa', 'mora']",fina,fuga,cese,8
27357,Spanish,gpt4,finas,as,300,"['tapas', 'echas', 'pesas', 'pidas']",finas,cenas,hacha,6
27358,Spanish,gpt4,bastado,ado,2172,"['granado', 'opinado', 'dragado', 'instado']",bastado,sesgado,curtido,0
27359,Spanish,gpt4,basto,o,78,"['ringo', 'causo', 'poseo', 'formo']",basto,ahogo,calza,3
27360,Spanish,gpt4,bastan,an,276,"['pillan', 'posean', 'captan', 'avalan']",bastan,crían,vuelca,3
27361,Spanish,gpt4,desfilan,an,276,"['aceleran', 'resuenan', 'aguardan', 'detestan']",desfilan,sabrían,bosquejo,1
27362,Spanish,gpt4,suceden,en,268,"['mienten', 'olviden', 'exponen', 'ejercen']",suceden,reúnen,respiro,7
27363,Spanish,gpt4,mateo,o,78,"['pasto', 'parto', 'animo', 'freno']",mateo,grano,meten,8
27364,Spanish,gpt4,conservas,as,300,"['dispersas', 'diagramas', 'respondas', 'contestas']",conservas,objetivas,comprarla,4
27365,Spanish,gpt4,conserva,a,64,"['contenta', 'respecta', 'televisa', 'controla']",conserva,ministra,ocupando,8
27366,Spanish,gpt4,conservan,an,276,"['alimentan', 'registran', 'controlan', 'organizan']",conservan,practican,orientado,7
27367,Spanish,gpt4,borrado,ado,2172,"['animado', 'variado', 'hallado', 'hurtado']",borrado,honrado,activas,7
27368,Spanish,gpt4,detestan,an,276,"['resuenan', 'desfilan', 'asientan', 'aguardan']",detestan,desvían,prospere,1
27369,Spanish,gpt4,derivado,ado,2172,"['liderado', 'motivado', 'renovado', 'afirmado']",derivado,confiado,martillo,7
27370,Spanish,gpt4,derivan,an,276,"['avanzan', 'dominan', 'liberan', 'estiman']",derivan,jugaban,recurre,6
27371,Spanish,gpt4,ignorado,ado,2172,"['templado', 'alterado', 'coronado', 'ajustado']",ignorado,ampliado,solicito,6
27372,Spanish,gpt4,ignoran,an,276,"['colocan', 'separan', 'obligan', 'compran']",ignoran,figuran,escalas,7
27373,Spanish,gpt4,mandas,as,300,"['señas', 'opinas', 'justas', 'entras']",mandas,novias,agrada,7
27374,Spanish,gpt4,mandé,é,978,"['conté', 'llevé', 'traté', 'llamé']",mandé,logré,tutela,7
27375,Spanish,gpt4,incluyó,ó,1832,"['regresó', 'dirigió', 'encantó', 'añadió']",incluyó,asistió,maltrato,8
27376,Spanish,gpt4,incluyan,an,276,"['aguantan', 'remontan', 'apuestan', 'fomentan']",incluyan,cubrían,peinados,4
27377,Spanish,gpt4,quemaron,aron,13055,"['hallaron', 'cruzaron', 'tardaron', 'actuaron']",quemaron,buscaron,reunirá,6
27378,Spanish,gpt4,resignado,ado,2172,"['liquidado', 'penetrado', 'predicado', 'ponderado']",resignado,tripulado,saludarlo,1
27379,Spanish,gpt4,saltando,ando,4988,"['quitando', 'gastando', 'montando', 'salvando']",saltando,firmando,generada,6
27380,Spanish,gpt4,saltado,ado,2172,"['plagado', 'captado', 'librado', 'filmado']",saltado,drogado,liquido,5
27381,Spanish,gpt4,saltan,an,276,"['vieran', 'cuidan', 'cargan', 'tardan']",saltan,rompan,llames,6
27382,Spanish,gpt4,saltó,ó,1832,"['cruzó', 'salvó', 'tardó', 'cantó']",saltó,cobró,lineas,7
27383,Spanish,gpt4,secas,as,300,"['latas', 'colas', 'comas', 'ligas']",secas,cejas,leyó,7
27384,Spanish,gpt4,falsas,as,300,"['listas', 'llevas', 'normas', 'firmas']",falsas,hablas,habrá,9
27385,Spanish,gpt4,falsa,a,64,"['norma', 'multa', 'justa', 'corea']",falsa,salga,nieve,9
27386,Spanish,gpt4,lanzado,ado,2172,"['llevado', 'llamado', 'cuidado', 'firmado']",lanzado,logrado,haberse,9
27387,Spanish,gpt4,lanzas,as,300,"['rondas', 'reinas', 'anchas', 'gradas']",lanzas,juegas,impida,6
27388,Spanish,gpt4,lanzan,an,276,"['cruzan', 'hallan', 'vuelan', 'norman']",lanzan,viajan,llamé,7
27389,Spanish,gpt4,lanzó,ó,1832,"['pensó', 'ayudó', 'contó', 'quedó']",lanzó,subió,aporte,9
27390,Spanish,gpt4,vendan,an,276,"['montan', 'animan', 'dictan', 'elevan']",vendan,caían,agrupa,5
27391,Spanish,gpt4,revivió,ó,1832,"['debatió', 'iluminó', 'aplastó', 'desmayó']",revivió,refugió,sabrían,1
27392,Spanish,gpt4,moro,o,78,"['capo', 'subo', 'filo', 'meto']",moro,cojo,caes,7
27393,Spanish,gpt4,moras,as,300,"['donas', 'besas', 'debas', 'musas']",moras,cimas,noten,3
27394,Spanish,gpt4,mora,a,64,"['pesa', 'misa', 'maya', 'deba']",mora,fuga,lees,8
27395,Spanish,gpt4,entregado,ado,2172,"['observado', 'aumentado', 'doctorado', 'elaborado']",entregado,convocado,dirigirse,8
27396,Spanish,gpt4,entregas,as,300,"['trabajas', 'victimas', 'secretas', 'extremas']",entregas,imaginas,comience,7
27397,Spanish,gpt4,entregan,an,276,"['comentan', 'declaran', 'informan', 'aprendan']",entregan,molestan,perdemos,7
27398,Spanish,gpt4,entregó,ó,1832,"['expresó', 'utilizó', 'aumentó', 'observó']",entregó,cumplió,equivale,8
27399,Spanish,gpt4,entregaron,aron,13055,"['dispararon', 'aumentaron', 'declararon', 'trabajaron']",entregaron,utilizaron,autorizada,7
27400,Spanish,gpt4,sumas,as,300,"['colas', 'latas', 'ligas', 'comas']",sumas,cejas,emite,7
27401,Spanish,gpt4,suman,an,276,"['ganan', 'duran', 'andan', 'miran']",suman,roban,acoso,8
27402,Spanish,gpt4,alargado,ado,2172,"['evacuado', 'denegado', 'empapado', 'limpiado']",alargado,cabreado,aterriza,3
27403,Spanish,gpt4,ocupado,ado,2172,"['privado', 'ubicado', 'pensado', 'acabado']",ocupado,logrado,alcanza,9
27404,Spanish,gpt4,ocupas,as,300,"['cantas', 'tardas', 'cuidas', 'fundas']",ocupas,quemas,salven,3
27405,Spanish,gpt4,compensado,ado,2172,"['uniformado', 'balanceado', 'confiscado', 'televisado']",compensado,estimulado,cambiarlos,1
27406,Spanish,gpt4,integrado,ado,2172,"['designado', 'instalado', 'reservado', 'aumentado']",integrado,convocado,delegados,8
27407,Spanish,gpt4,aparentan,an,276,"['debilitan', 'finalizan', 'colocaban', 'diviertan']",aparentan,golpeaban,heredaron,0
27408,Spanish,gpt4,declarando,ando,4988,"['resultando', 'comentando', 'disparando', 'comparando']",declarando,analizando,completado,7
27409,Spanish,gpt4,declaran,an,276,"['implican', 'informan', 'entregan', 'comentan']",declaran,molestan,gerencia,7
27410,Spanish,gpt4,declaró,ó,1832,"['comenzó', 'comentó', 'informó', 'resultó']",declaró,ocurrió,saliendo,9
27411,Spanish,gpt4,declararon,aron,13055,"['aumentaron', 'entregaron', 'trabajaron', 'informaron']",declararon,utilizaron,existiendo,7
27412,Spanish,gpt4,expanden,en,268,"['insulten', 'preceden', 'conecten', 'inventen']",expanden,circulen,divertí,0
27413,Spanish,gpt4,militan,an,276,"['definan', 'apartan', 'alertan', 'prendan']",militan,sangran,remató,0
27414,Spanish,gpt4,apresado,ado,2172,"['limpiado', 'afeitado', 'plasmado', 'alargado']",apresado,cabreado,preveía,3
27415,Spanish,gpt4,declinó,ó,1832,"['revivió', 'iluminó', 'desmayó', 'castigó']",declinó,refugió,cobramos,1
27416,Spanish,gpt4,enterado,ado,2172,"['apartado', 'colorado', 'avanzado', 'liberado']",enterado,colocado,custodia,8
27417,Spanish,gpt4,enteras,as,300,"['esposas', 'prendas', 'divisas', 'esperas']",enteras,harías,partió,8
27418,Spanish,gpt4,enteran,an,276,"['tomaran', 'valoran', 'aspiran', 'brillan']",enteran,miraban,conecte,5
27419,Spanish,gpt4,enteró,ó,1832,"['esperó', 'aplicó', 'adoptó', 'colocó']",enteró,cubrió,hacéis,7
27420,Spanish,gpt4,cansado,ado,2172,"['llamado', 'tratado', 'quedado', 'lanzado']",cansado,logrado,incluye,9
27421,Spanish,gpt4,fugas,as,300,"['sanas', 'misas', 'cazas', 'subas']",fugas,tejas,gesta,5
27422,Spanish,gpt4,pagas,as,300,"['rayas', 'sumas', 'andas', 'mayas']",pagas,cejas,abono,7
27423,Spanish,gpt4,pagó,ó,1832,"['negó', 'robó', 'jugó', 'miró']",pagó,unió,marea,8
27424,Spanish,gpt4,perturbado,ado,2172,"['encadenado', 'adjudicado', 'encaminado', 'divorciado']",perturbado,movilizado,venceremos,3
27425,Spanish,gpt4,cautivó,ó,1832,"['fomentó', 'murmuró', 'divulgó', 'suplicó']",cautivó,escupió,desmonte,0
27426,Spanish,gpt4,refugiado,ado,2172,"['explotado', 'apoderado', 'acelerado', 'rescatado']",refugiado,bautizado,sustituye,6
27427,Spanish,gpt4,rescatado,ado,2172,"['explotado', 'acelerado', 'apoderado', 'iluminado']",rescatado,bautizado,exagerada,6
27428,Spanish,gpt4,rescatan,an,276,"['siembran', 'quitaran', 'llamaran', 'trataran']",rescatan,lloraban,temblaba,2
27429,Spanish,gpt4,disputado,ado,2172,"['indignado', 'lesionado', 'importado', 'molestado']",disputado,analizado,comprarle,6
27430,Spanish,gpt4,disputas,as,300,"['secretas', 'extremas', 'trabajas', 'entregas']",disputas,capturas,afirmado,7
27431,Spanish,gpt4,gobernando,ando,4988,"['planteando', 'exagerando', 'explotando', 'fomentando']",gobernando,molestando,analizamos,5
27432,Spanish,gpt4,reiterado,ado,2172,"['encarnado', 'altercado', 'colapsado', 'aguantado']",reiterado,empeorado,abandones,3
27433,Spanish,gpt4,chequeo,o,78,"['aprendo', 'indigno', 'observo', 'informo']",chequeo,sumario,retiene,5
27434,Spanish,gpt4,encerró,ó,1832,"['remarcó', 'exhortó', 'retrasó', 'tropezó']",encerró,desafió,elogiado,3
27435,Spanish,gpt4,animado,ado,2172,"['actuado', 'quitado', 'educado', 'hallado']",animado,honrado,busqué,7
27436,Spanish,gpt4,animo,o,78,"['mateo', 'pasto', 'freno', 'parto']",animo,adoro,pares,8
27437,Spanish,gpt4,animas,as,300,"['chapas', 'pastas', 'vieras', 'tintas']",animas,crías,visado,5
27438,Spanish,gpt4,anima,a,64,"['ficha', 'funda', 'cuida', 'halla']",anima,harta,andes,8
27439,Spanish,gpt4,animan,an,276,"['dictan', 'elevan', 'vendan', 'montan']",animan,caían,cuidad,5
27440,Spanish,gpt4,masas,as,300,"['hayas', 'metas', 'armas', 'salas']",masas,bajas,reino,9
27441,Spanish,gpt4,confirmado,ado,2172,"['solicitado', 'recuperado', 'controlado', 'contratado']",confirmado,autorizado,ofrecieron,8
27442,Spanish,gpt4,confirmó,ó,1832,"['abandonó', 'contestó', 'continuó', 'funcionó']",confirmó,insistió,decidimos,8
27443,Spanish,gpt4,tentado,ado,2172,"['tallado', 'cercado', 'acosado', 'rallado']",tentado,llorado,orienta,4
